,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,label
Love Don't Die,0.0095,0.632,183093,0.805,0.0,11,0.19699999999999998,-4.488,0.0303,115.48899999999999,4,0.275,0
Love Don't Run,0.475,0.512,219267,0.532,0.0,0,0.0993,-3.28,0.0301,147.47299999999998,4,0.256,0
Love Done Gone,0.15,0.633,210747,0.732,0.0,8,0.0737,-2.989,0.0306,126.946,4,0.813,0
Love Faces,0.0599,0.654,243800,0.599,0.0,11,0.161,-6.699,0.0563,119.77799999999999,4,0.33299999999999996,0
Love Like Crazy,0.0203,0.535,217387,0.725,1.4499999999999998e-05,10,0.17600000000000002,-5.1080000000000005,0.0275,78.48899999999999,4,0.292,0
Love Like Woe,0.139,0.6970000000000001,200453,0.775,0.0,10,0.0737,-4.106,0.0636,90.015,4,0.8220000000000001,0
Love Me Again,0.004070000000000001,0.49700000000000005,239894,0.884,0.00032599999999999996,2,0.0968,-4.717,0.0436,126.023,4,0.21600000000000003,0
Love Me Like You Mean It,0.0452,0.645,200027,0.84,0.0,4,0.327,-5.894,0.0518,151.94,4,0.805,0
Love Myself,0.00296,0.617,218773,0.762,0.0,0,0.435,-6.737,0.0811,122.91,4,0.28600000000000003,0
Love On The Brain,0.0848,0.506,224000,0.6409999999999999,8.09e-06,4,0.073,-4.815,0.0456,171.957,3,0.39299999999999996,0
Love Runs Out,0.165,0.7140000000000001,224227,0.9329999999999999,0.0,7,0.111,-3.714,0.0571,120.01899999999999,4,0.7140000000000001,0
Love Sosa,0.0281,0.77,246213,0.42100000000000004,0.0,0,0.111,-8.255,0.0849,131.935,4,0.214,0
Love You Like That,0.0127,0.561,203053,0.7559999999999999,8.340000000000001e-05,11,0.233,-5.056,0.0287,145.129,4,0.7020000000000001,0
Love's Gonna Make It Alright,0.23800000000000002,0.71,228893,0.86,0.000499,4,0.249,-5.313,0.0311,110.995,4,0.731,0
"Lover, Lover",0.7290000000000001,0.7829999999999999,237793,0.467,0.809,6,0.109,-9.474,0.0503,90.838,4,0.23600000000000002,0
Lovin' You Is Fun,0.34600000000000003,0.701,199013,0.823,0.0,8,0.361,-2.833,0.0314,109.97399999999999,4,0.654,0
Loving You Easy,0.017,0.722,155653,0.593,1.42e-06,1,0.067,-3.9530000000000003,0.0269,98.98200000000001,4,0.326,0
Loyal,0.0228,0.845,264947,0.506,1.03e-06,1,0.0879,-5.971,0.0409,99.051,4,0.647,0
Lush Life,0.133,0.6940000000000001,201122,0.7120000000000001,0.0,7,0.21100000000000002,-3.923,0.046,98.022,4,0.799,0
Luv,0.00264,0.732,182707,0.75,0.0,11,0.109,-6.3660000000000005,0.231,155.096,4,0.401,0
Made In America,0.0775,0.48200000000000004,196053,0.753,0.0,9,0.105,-4.997,0.0367,172.149,4,0.467,0
Made Me,0.18899999999999997,0.769,211853,0.7090000000000001,1.7199999999999998e-05,9,0.133,-6.432,0.139,128.063,4,0.514,0
Madness,0.0635,0.54,242253,0.561,0.0,0,0.13699999999999998,-6.987,0.0699,113.295,4,0.107,0
Magic,0.034,0.818,225983,0.8029999999999999,0.0,1,0.153,-4.282,0.0797,106.97,4,0.632,0
Magnolia,0.012,0.7909999999999999,181812,0.586,0.0,11,0.46,-7.372000000000001,0.29,163.029,4,0.413,0
Main Chick,0.243,0.713,180000,0.6829999999999999,0.0,4,0.10400000000000001,-4.846,0.185,83.947,4,0.467,0
Make A Movie,0.007520000000000001,0.846,202000,0.774,0.0,1,0.207,-5.131,0.0509,120.012,4,0.375,0
Make Me (Cry),0.5920000000000001,0.588,242081,0.47100000000000003,0.00146,0,0.0733,-7.287000000000001,0.0577,152.881,4,0.209,0
Make Me Proud,0.00351,0.6859999999999999,219893,0.505,0.000213,1,0.157,-10.145,0.159,131.891,4,0.325,0
Make Me Wanna,0.0331,0.536,225067,0.825,0.0,9,0.10400000000000001,-6.356,0.0661,109.015,3,0.662,0
Make You Miss Me,0.168,0.612,225693,0.46799999999999997,0.0,7,0.11199999999999999,-6.597,0.0314,146.026,4,0.165,0
Mama Said,0.0447,0.7120000000000001,206903,0.799,6.4e-05,7,0.37,-4.564,0.0703,83.99600000000001,4,0.591,0
Mama's Broken Heart,0.278,0.768,177773,0.809,0.0,4,0.139,-4.204,0.0616,111.98899999999999,4,0.748,0
Mama's Song,0.494,0.539,303373,0.442,0.0,7,0.14300000000000002,-9.046,0.0376,149.971,4,0.16699999999999998,0
Man Down,0.299,0.726,211212,0.665,0.0,5,0.179,-5.611000000000001,0.0722,104.23899999999999,4,0.807,0
Man In The Mirror,0.52,0.8079999999999999,318680,0.812,7.91e-05,8,0.134,-5.012,0.0381,100.331,4,0.26899999999999996,0
Marry Me,0.113,0.588,205453,0.408,0.0,3,0.13,-8.662,0.0237,85.008,4,0.484,0
Marry The Night,0.00207,0.61,264520,0.89,0.0136,0,0.518,-4.416,0.0616,131.085,4,0.456,0
Marry You,0.332,0.62,230120,0.8320000000000001,0.0,10,0.10400000000000001,-4.848,0.036000000000000004,144.92600000000002,4,0.48100000000000004,0
Marvin & Chardonnay,0.063,0.629,222867,0.795,0.0,11,0.29100000000000004,-2.714,0.0389,133.046,4,0.833,0
Marvin Gaye,0.445,0.665,151667,0.601,0.0,7,0.20600000000000002,-10.709000000000001,0.0343,130.03,4,0.759,0
Mayores,0.141,0.743,202453,0.855,0.0045,5,0.099,-3.9760000000000004,0.0436,96.98899999999999,4,0.871,0
Me And My Broken Heart,0.0068200000000000005,0.544,193733,0.774,0.0,5,0.135,-4.21,0.0339,174.12099999999998,4,0.522,0
"Me, Myself & I",0.0186,0.757,251467,0.672,0.0,0,0.158,-6.524,0.0955,111.99600000000001,4,0.382,0
Mean To Me,0.115,0.647,228907,0.586,1.69e-06,0,0.121,-6.882999999999999,0.0313,87.994,4,0.165,0
Memories,0.0498,0.617,247160,0.635,1.4400000000000001e-05,11,0.16399999999999998,-6.769,0.0317,103.01899999999999,4,0.446,0
Mercy,0.125,0.568,208733,0.669,0.0,11,0.111,-4.888999999999999,0.0794,147.92600000000002,4,0.40399999999999997,0
Merry Go 'round,0.106,0.608,245600,0.927,0.0,5,0.389,-4.103,0.255,160.134,4,0.701,0
Middle,0.198,0.745,184732,0.652,0.0,7,0.133,-3.0989999999999998,0.0604,106.809,4,0.409,0
Middle Of A Memory,0.0972,0.531,226307,0.746,0.0,11,0.102,-4.228,0.0329,139.78799999999998,4,0.304,0
Midnight,0.09,0.5660000000000001,241427,0.586,0.0,9,0.0976,-7.444,0.131,95.03200000000001,4,0.273,0
Midnight City,0.0161,0.526,241440,0.7120000000000001,0.0,11,0.179,-6.525,0.0356,105.009,4,0.32,0
Might Be,0.37799999999999995,0.44799999999999995,210704,0.782,0.0,9,0.114,-6.766,0.45799999999999996,74.03699999999999,4,0.6940000000000001,0
Million Reasons,0.43700000000000006,0.665,205280,0.424,0.0,0,0.107,-7.837999999999999,0.0444,129.911,4,0.134,0
Mind Reader,0.0266,0.39399999999999996,185413,0.8,0.0,4,0.184,-4.17,0.0413,162.053,4,0.525,0
Mine,0.0161,0.71,131064,0.789,2.77e-06,4,0.451,-3.8739999999999997,0.0722,142.929,4,0.7170000000000001,0
Miss Movin' On,0.0332,0.466,193733,0.8420000000000001,9.12e-06,6,0.349,-2.937,0.0513,75.0,4,0.418,0
Moment 4 Life,0.00227,0.627,203352,0.706,0.0,10,0.122,-3.201,0.0597,99.93,4,0.536,0
Money Longer,0.0541,0.795,198944,0.568,0.0,5,0.10800000000000001,-7.817,0.142,136.173,4,0.478,0
Monster,0.18100000000000002,0.585,249213,0.612,1.0300000000000001e-05,1,0.293,-8.341000000000001,0.0806,77.487,4,0.188,0
Moolah,0.0261,0.706,204027,0.568,0.0,4,0.3,-5.737,0.201,64.04899999999999,4,0.256,0
Moonlight,0.556,0.9209999999999999,135090,0.537,0.00404,9,0.102,-5.723,0.0804,128.009,4,0.711,0
More,0.0717,0.818,188613,0.5720000000000001,0.0,1,0.10099999999999999,-7.085,0.228,139.968,4,0.23600000000000002,0
More Girls Like You,0.00746,0.551,154707,0.716,0.0,2,0.13,-5.431,0.0305,75.001,4,0.7390000000000001,0
More Than Miles,0.035,0.469,252867,0.773,0.000178,5,0.344,-5.952000000000001,0.0389,151.961,4,0.447,0
Most Girls,0.0485,0.76,204400,0.588,0.0,9,0.0847,-7.082000000000001,0.0775,102.97399999999999,4,0.384,0
Most People Are Good,0.174,0.5820000000000001,221801,0.728,0.0,8,0.139,-6.151,0.0292,150.013,4,0.537,0
Move That Doh,0.0841,0.8759999999999999,340413,0.63,0.0,2,0.0838,-4.992,0.135,131.033,4,0.316,0
Mr. Misunderstood,0.17800000000000002,0.585,179347,0.655,0.0,5,0.0842,-8.151,0.12,159.96,4,0.574,0
Mr. Saxobeat,0.0239,0.711,195280,0.9279999999999999,0.000278,11,0.133,-4.162,0.0527,127.04700000000001,4,0.745,0
Mr. Wrong,0.204,0.677,241853,0.672,1.4400000000000001e-05,0,0.13699999999999998,-5.01,0.19399999999999998,142.923,4,0.486,0
Mrs. Right,0.0496,0.384,248187,0.7440000000000001,0.0,8,0.0863,-4.754,0.185,71.521,4,0.52,0
My Church,0.243,0.517,197931,0.743,3.36e-06,9,0.107,-4.336,0.0363,76.979,4,0.664,0
My Dawg,0.0253,0.9109999999999999,317701,0.643,0.0,1,0.10300000000000001,-7.4079999999999995,0.11699999999999999,133.029,4,0.605,0
My Girl,0.0353,0.652,197640,0.7190000000000001,0.0,1,0.10800000000000001,-7.251,0.033,94.969,4,0.24,0
My House,0.0215,0.688,192191,0.7020000000000001,0.0,7,0.128,-4.792,0.0499,94.006,4,0.74,0
My Last,0.09300000000000001,0.628,197267,0.593,1.65e-06,8,0.096,-5.0360000000000005,0.0323,125.02600000000001,4,0.10400000000000001,0
My Moment,0.171,0.5870000000000001,254694,0.711,0.0,1,0.125,-6.33,0.42,98.008,4,0.381,0
My PYT,0.0298,0.563,235652,0.414,0.0,0,0.0854,-11.409,0.37,193.549,4,0.446,0
My Sh*t,0.244,0.812,128157,0.621,0.0,5,0.099,-8.3,0.0515,77.998,4,0.847,0
My Way,0.0935,0.8190000000000001,219160,0.9129999999999999,3.72e-05,4,0.161,-3.0589999999999997,0.0427,119.98899999999999,4,0.536,0
Na Na,0.32799999999999996,0.67,231907,0.47600000000000003,0.0,9,0.10400000000000001,-6.252999999999999,0.0406,96.975,4,0.235,0
Nasty,0.0577,0.779,142212,0.47200000000000003,0.0,11,0.114,-7.1160000000000005,0.218,135.05100000000002,4,0.41200000000000003,0
Needed Me,0.107,0.688,191600,0.325,0.0,5,0.0837,-8.083,0.251,110.88799999999999,4,0.275,0
Neighbors Know My Name,0.0379,0.6629999999999999,186307,0.693,0.0,7,0.162,-5.776,0.0635,120.02600000000001,4,0.391,0
Neon Light,0.0189,0.6659999999999999,221402,0.78,1.01e-06,2,0.0635,-5.847,0.048,154.056,4,0.9229999999999999,0
Neon Lights,0.0875,0.63,233173,0.8270000000000001,1.13e-06,6,0.0992,-4.215,0.121,125.941,4,0.7509999999999999,0
Never Be Like You,0.45299999999999996,0.444,234910,0.557,0.0,0,0.152,-5.476,0.0602,115.05799999999999,4,0.29600000000000004,0
Never Forget You,0.00312,0.583,213428,0.732,9.86e-06,11,0.26899999999999996,-5.728,0.0457,145.99200000000002,4,0.276,0
Never Gonna Leave This Bed,0.132,0.603,196707,0.775,0.0,11,0.33899999999999997,-4.106,0.0291,117.34200000000001,4,0.483,0
New Americana,0.0118,0.44799999999999995,183808,0.6940000000000001,0.0,0,0.34,-5.066,0.0303,86.897,4,0.336,0
New Flame,0.0649,0.7090000000000001,244133,0.638,0.0,1,0.0969,-4.3,0.0405,141.994,4,0.46799999999999997,0
New Freezer,0.0405,0.884,191938,0.698,0.0,0,0.195,-9.101,0.364,140.06799999999998,4,0.575,0
New Level,0.0566,0.526,267212,0.655,0.0,1,0.11599999999999999,-4.208,0.326,121.12700000000001,4,0.156,0
New Rules,0.00256,0.7709999999999999,208827,0.696,9.71e-06,9,0.179,-6.257999999999999,0.0755,116.054,4,0.6559999999999999,0
Next To Me,0.17300000000000001,0.68,190720,0.738,0.00036,6,0.37,-4.881,0.0331,105.015,4,0.675,0
Ni**as in Paris,0.0058200000000000005,0.596,248842,0.6970000000000001,0.0,11,0.0466,-5.778,0.0676,140.004,4,0.509,0
Night Train,0.0512,0.496,232307,0.708,1.06e-06,5,0.182,-5.175,0.0293,158.121,4,0.502,0
No BS,0.12,0.40399999999999997,247933,0.619,0.0,1,0.11800000000000001,-6.329,0.0582,171.989,4,0.12300000000000001,0
No Flex Zone,0.00412,0.925,231067,0.519,0.0,8,0.0971,-6.055,0.10400000000000001,120.08,4,0.247,0
No Hurry,0.376,0.564,226227,0.531,0.0,3,0.312,-5.809,0.0287,146.018,4,0.40700000000000003,0
No Limit,0.0117,0.838,245387,0.7709999999999999,0.0,1,0.0853,-3.7910000000000004,0.244,175.957,4,0.405,0
No Problem,0.156,0.652,304607,0.795,0.0,11,0.12300000000000001,-5.192,0.174,135.018,4,0.7879999999999999,0
No Promises,0.0572,0.7390000000000001,222787,0.619,0.0,10,0.105,-6.669,0.162,112.961,4,0.58,0
No Role Modelz,0.302,0.696,292987,0.521,0.0,10,0.0565,-8.465,0.332,100.0,4,0.45799999999999996,0
No Shopping,0.0144,0.895,227727,0.491,0.0009880000000000002,10,0.14300000000000002,-10.261,0.24600000000000002,83.505,4,0.249,0
No Smoke,0.113,0.6579999999999999,160000,0.736,0.0,9,0.0978,-6.097,0.308,143.966,4,0.804,0
No Such Thing As A Broken Heart,0.295,0.65,176893,0.782,0.0,8,0.107,-4.295,0.0721,171.988,4,0.9440000000000001,0
No Type,0.013000000000000001,0.888,200080,0.483,4.85e-06,6,0.0926,-7.797000000000001,0.154,125.008,4,0.226,0
No Worries,0.0989,0.8390000000000001,221000,0.602,0.0,5,0.0807,-5.526,0.285,127.97200000000001,4,0.8,0
Nobody Love,0.129,0.456,252653,0.342,0.0,11,0.124,-8.162,0.0283,84.087,4,0.22399999999999998,0
Nobody To Blame,0.013000000000000001,0.531,244147,0.6729999999999999,0.0583,9,0.0973,-9.459,0.0337,87.09899999999999,4,0.602,0
Nobody's Perfect,0.0974,0.7929999999999999,190653,0.498,1.26e-05,8,0.13,-11.208,0.17,119.988,4,0.42700000000000005,0
Not For Long,0.0936,0.8370000000000001,215508,0.662,0.00057,1,0.113,-5.104,0.0486,100.054,4,0.679,0
Not Nice,0.0575,0.943,180748,0.495,0.0,6,0.0952,-5.9639999999999995,0.18,129.971,4,0.573,0
Not Over You,0.255,0.63,218520,0.894,0.0,10,0.18100000000000002,-4.592,0.0544,142.05100000000002,4,0.364,0
Nothin' Like You,0.151,0.589,186253,0.7040000000000001,0.0,4,0.067,-4.772,0.0303,84.956,4,0.43700000000000006,0
Nothin' On You,0.386,0.688,268320,0.853,0.0,10,0.0862,-5.814,0.0493,103.993,4,0.743,0
Nothing,0.243,0.6970000000000001,208486,0.521,0.0,5,0.18899999999999997,-6.519,0.031,91.99799999999999,4,0.331,0
Nothing But Trouble (Instagram Models),0.0172,0.7240000000000001,217984,0.691,1.6800000000000002e-05,6,0.19399999999999998,-5.665,0.0324,126.00200000000001,4,0.23600000000000002,0
Nowadays,0.157,0.745,203908,0.6459999999999999,0.0,6,0.33799999999999997,-6.987,0.17,79.993,4,0.46,0
Numb,0.1,0.414,186268,0.41600000000000004,0.179,11,0.131,-8.024,0.0251,159.91,4,0.196,0
O Let's Do It,0.0128,0.682,248533,0.513,0.0,1,0.212,-6.312,0.396,130.085,4,0.33799999999999997,0
OMG,0.0295,0.655,228893,0.5760000000000001,0.115,5,0.132,-6.735,0.0536,139.953,4,0.16699999999999998,0
OOOUUU,0.5329999999999999,0.64,234526,0.8190000000000001,0.0,7,0.156,-4.1080000000000005,0.455,166.012,4,0.623,0
OTW,0.183,0.652,263014,0.6779999999999999,3.26e-05,2,0.106,-6.183,0.0541,72.98899999999999,4,0.28,0
Often,0.221,0.5710000000000001,249040,0.614,0.0,7,0.13699999999999998,-9.834,0.0461,133.984,4,0.0853,0
Old School Love,0.0908,0.701,273904,0.7809999999999999,1.75e-06,5,0.358,-8.493,0.134,86.006,4,0.45899999999999996,0
One,0.037000000000000005,0.7909999999999999,214847,0.862,2.1899999999999997e-05,9,0.0814,-3.24,0.11,123.994,4,0.5920000000000001,0
One Call Away,0.40299999999999997,0.667,194453,0.613,0.0,1,0.115,-5.353,0.0344,91.024,4,0.47,0
One Day,0.243,0.7809999999999999,225013,0.302,0.0,6,0.102,-11.847999999999999,0.0709,111.986,4,0.138,0
One Foot,0.00773,0.581,261372,0.826,1.56e-06,0,0.792,-4.87,0.0357,100.01799999999999,4,0.49200000000000005,0
One Hell Of An Amen,0.012,0.5489999999999999,221466,0.6629999999999999,4.63e-06,1,0.0751,-5.598,0.0291,138.02,4,0.5529999999999999,0
One In A Million,0.12300000000000001,0.762,243227,0.8029999999999999,2.42e-06,11,0.32899999999999996,-5.961,0.0364,100.012,4,0.655,0
One Last Time,0.09300000000000001,0.628,197267,0.593,1.65e-06,8,0.096,-5.0360000000000005,0.0323,125.02600000000001,4,0.10400000000000001,0
One Man Can Change The World,0.773,0.677,254627,0.579,0.0,8,0.11,-6.665,0.16,157.967,4,0.312,0
One More Drinkin' Song,0.473,0.7340000000000001,167813,0.698,8.02e-05,9,0.297,-5.832999999999999,0.0331,114.031,4,0.605,0
One Number Away,0.00585,0.544,221800,0.7809999999999999,0.0,6,0.191,-6.16,0.0311,144.075,4,0.527,0
One Of Those Nights,0.0315,0.75,256027,0.589,1.95e-06,5,0.0959,-6.934,0.0348,130.029,4,0.0812,0
One Thing,0.136,0.336,233684,0.746,0.0,1,0.737,-4.315,0.0685,151.756,4,0.21,0
Only Prettier,0.991,0.8009999999999999,49969,0.0959,0.9420000000000001,0,0.111,-22.686,0.0876,91.993,4,0.968,0
Ooh La La,0.579,0.601,214080,0.574,1.1400000000000001e-05,2,0.21600000000000003,-8.166,0.03,147.964,4,0.8,0
Or Nah,0.22,0.805,242983,0.33,0.0,1,0.105,-8.712,0.1,121.97,4,0.21100000000000002,0
Oui,0.192,0.715,238320,0.703,0.0,5,0.113,-3.825,0.0503,119.749,4,0.596,0
Our Kind Of Love,0.715,0.49700000000000005,202693,0.722,1.23e-06,5,0.183,-2.165,0.0323,86.78200000000001,4,0.414,0
Out Of My Head,0.0736,0.851,235737,0.7090000000000001,0.00137,1,0.12,-5.157,0.0694,116.46700000000001,4,0.42,0
Outta My Head,0.0571,0.6809999999999999,212960,0.747,2.12e-06,6,0.171,-5.731,0.0329,106.977,4,0.282,0
Over,0.131,0.5589999999999999,246987,0.7609999999999999,1.6e-06,4,0.14300000000000002,-4.041,0.0877,163.898,4,0.24,0
Over You,0.273,0.604,255886,0.507,2.27e-06,0,0.0943,-7.928,0.0382,91.984,4,0.114,0
Panda,0.0235,0.72,247867,0.748,0.0,10,0.369,-5.522,0.39299999999999996,145.22,4,0.24600000000000002,0
Paranoid,0.0379,0.61,221787,0.5539999999999999,3.84e-05,0,0.166,-5.501,0.13699999999999998,159.85,4,0.244,0
Part II (On The Run),0.0554,0.597,353663,0.526,0.789,8,0.0919,-13.508,0.0325,84.34,4,0.13699999999999998,0
Partition,0.0296,0.41200000000000003,319467,0.441,0.0726,11,0.306,-11.523,0.29100000000000004,185.571,4,0.174,0
Party,0.0556,0.762,220813,0.5760000000000001,0.0,1,0.0869,-4.9510000000000005,0.0829,142.096,4,0.316,0
Party Rock Anthem,0.0235,0.7390000000000001,262173,0.725,0.0,1,0.257,-4.1530000000000005,0.165,130.024,4,0.36200000000000004,0
People Like Us,0.0487,0.759,173760,0.723,5.88e-06,6,0.36200000000000004,-5.38,0.0259,116.04299999999999,4,0.6659999999999999,0
Perfect Storm,0.365,0.53,234840,0.753,4.1899999999999995e-05,0,0.26899999999999996,-5.551,0.0346,123.979,4,0.38,0
Peter Pan,0.0284,0.514,200040,0.659,0.0,1,0.266,-6.142,0.0309,76.483,4,0.46299999999999997,0
Photograph,0.0299,0.825,218954,0.48700000000000004,0.0,1,0.0868,-6.416,0.233,105.05,3,0.37200000000000005,0
Pick It Up,0.0149,0.9209999999999999,191252,0.467,0.00023799999999999998,1,0.33399999999999996,-8.443,0.11900000000000001,135.995,4,0.287,0
Pick Up The Phone,0.114,0.711,252256,0.7390000000000001,0.0,7,0.226,-3.804,0.129,136.91899999999998,4,0.43,0
Pills And Automobiles,0.11900000000000001,0.82,292910,0.696,0.0,7,0.231,-4.918,0.182,144.981,4,0.617,0
Plain Jane,0.0651,0.797,173600,0.8440000000000001,0.0,11,0.087,-5.482,0.275,170.142,4,0.52,0
Planez,0.674,0.65,240320,0.557,0.0,1,0.11,-7.7620000000000005,0.312,129.285,4,0.4,0
Play Hard,0.11800000000000001,0.818,220714,0.675,1.65e-05,11,0.262,-4.176,0.0655,139.977,4,0.47,0
Play That Song,0.0231,0.392,243253,0.825,2.25e-06,0,0.0972,-2.068,0.0535,98.959,4,0.48200000000000004,0
Please Don't Go,0.0118,0.513,210580,0.768,1.9399999999999997e-05,4,0.294,-4.868,0.0587,84.264,4,0.235,0
Poetic Justice,0.159,0.777,300160,0.564,0.0,6,0.251,-9.984,0.41200000000000003,135.92,4,0.669,0
Point At You,0.00732,0.627,180560,0.7859999999999999,4.45e-06,7,0.163,-6.382000000000001,0.0388,116.01899999999999,4,0.899,0
Pompeii,0.078,0.6809999999999999,214148,0.715,0.0,9,0.275,-6.318,0.0388,127.429,4,0.593,0
Pop That,0.0684,0.7340000000000001,303533,0.893,0.0,2,0.7190000000000001,-1.847,0.125,138.05,4,0.595,0
Post To Be,0.0697,0.733,226581,0.6759999999999999,0.0,10,0.20800000000000002,-5.655,0.0432,97.448,4,0.701,0
Postcard From Paris,0.081,0.515,215147,0.669,0.0,8,0.0953,-5.318,0.03,143.829,4,0.49,0
Pound The Alarm,0.0413,0.733,205640,0.86,2.56e-06,1,0.0317,-3.6289999999999996,0.0669,125.053,4,0.6509999999999999,0
Pour It Up,0.021,0.782,161200,0.495,0.0,2,0.10400000000000001,-8.722999999999999,0.0436,134.016,4,0.365,0
Power Trip,0.322,0.667,241160,0.61,0.00020299999999999997,1,0.426,-7.053999999999999,0.217,99.991,4,0.465,0
Powerful,0.133,0.402,206920,0.794,0.0,11,0.133,-3.9819999999999998,0.125,195.058,3,0.7020000000000001,0
Powerglide,0.0149,0.7120000000000001,332301,0.8290000000000001,0.0,1,0.122,-4.707,0.141,173.953,4,0.593,0
Pray,0.092,0.7340000000000001,211440,0.667,2.12e-05,2,0.10400000000000001,-4.996,0.0871,100.57799999999999,4,0.165,0
Pray For You,0.054000000000000006,0.382,209173,0.7809999999999999,0.0,2,0.23,-4.243,0.0433,163.815,4,0.354,0
Prayer In C,0.0219,0.76,189399,0.8859999999999999,7.43e-06,9,0.623,-5.356,0.0258,123.00200000000001,4,0.78,0
Prblms,0.0317,0.579,246773,0.58,2.06e-06,9,0.18,-4.678999999999999,0.1,102.848,4,0.106,0
Preach,0.175,0.731,236071,0.675,0.0,8,0.213,-4.771,0.247,155.049,4,0.381,0
Pretty Boy Swag,0.18600000000000003,0.8370000000000001,238893,0.389,0.0,8,0.386,-5.91,0.075,123.126,4,0.111,0
Pretty Girls,0.0263,0.841,210200,0.516,0.00072,11,0.111,-7.461,0.11800000000000001,145.995,4,0.556,0
Price Tag,0.0314,0.6459999999999999,223053,0.843,2.39e-06,5,0.247,-3.8819999999999997,0.177,174.90400000000002,4,0.647,0
Privacy,0.099,0.816,253390,0.726,0.0,5,0.37200000000000005,-3.998,0.129,136.048,4,0.65,0
Promise,0.0599,0.797,224240,0.469,0.0,8,0.0753,-8.112,0.0646,103.057,4,0.48100000000000004,0
Promises,0.0572,0.7390000000000001,222787,0.619,0.0,10,0.105,-6.669,0.162,112.961,4,0.58,0
Pull Up N Wreck,0.00707,0.48700000000000004,227533,0.435,0.000998,10,0.17800000000000002,-7.787999999999999,0.33899999999999997,172.951,4,0.0849,0
Pumped Up Kicks,0.145,0.733,239600,0.71,0.115,5,0.0956,-5.849,0.0292,127.975,4,0.965,0
Put It Down,0.0157,0.7509999999999999,248600,0.406,0.0,0,0.086,-7.82,0.19699999999999998,141.02,4,0.624,0
Put You In A Song,0.0118,0.55,214947,0.706,1.22e-06,3,0.262,-4.743,0.0353,94.917,4,0.24,0
Questions,0.00543,0.614,129478,0.598,0.0,10,0.1,-6.335,0.0561,105.803,4,0.565,0
Quickie,0.21600000000000003,0.37200000000000005,226360,0.642,0.0,9,0.114,-4.819,0.14800000000000002,67.839,4,0.647,0
Racks,0.226,0.82,265038,0.599,0.0489,10,0.105,-9.796,0.141,137.02200000000002,4,0.35600000000000004,0
Radio,0.10099999999999999,0.258,239000,0.43700000000000006,1.27e-06,11,0.106,-6.593,0.039,180.043,4,0.0967,0
Radioactive,0.126,0.478,186813,0.799,0.000106,9,0.76,-3.614,0.0638,136.268,4,0.17600000000000002,0
Rain Is A Good Thing,0.105,0.622,176160,0.932,2.37e-06,11,0.32799999999999996,-4.66,0.0498,108.051,4,0.519,0
Rain Over Me,0.0041600000000000005,0.61,231573,0.9059999999999999,0.0,0,0.758,-2.117,0.0647,127.917,4,0.294,0
Raise 'Em Up,0.649,0.602,184947,0.784,2.2899999999999998e-05,4,0.17600000000000002,-7.854,0.0411,108.03299999999999,4,0.493,0
Rather Be,0.162,0.799,227833,0.586,2.03e-06,11,0.193,-6.735,0.0377,120.97,4,0.5489999999999999,0
Ready,0.095,0.48100000000000004,256064,0.79,0.0,10,0.0802,-5.189,0.0606,81.939,4,0.24,0
Ready Or Not,0.21,0.601,226987,0.42200000000000004,0.0,10,0.0839,-13.364,0.518,132.45600000000002,3,0.563,0
