,1986-01-01,1986-01-06,1986-01-11,1986-01-16,1986-01-21,1986-01-26,1986-01-31,1986-02-05,1986-02-10,1986-02-15,1986-02-20,1986-02-25,1986-03-02,1986-03-07,1986-03-12,1986-03-17,1986-03-22,1986-03-27,1986-04-01,1986-04-06,1986-04-11,1986-04-16,1986-04-21,1986-04-26,1986-05-01,1986-05-06,1986-05-11,1986-05-16,1986-05-21,1986-05-26,1986-05-31,1986-06-05,1986-06-10,1986-06-15,1986-06-20,1986-06-25,1986-06-30,1986-07-05,1986-07-10,1986-07-15,1986-07-20,1986-07-25,1986-07-30,1986-08-04,1986-08-09,1986-08-14,1986-08-19,1986-08-24,1986-08-29,1986-09-03,1986-09-08,1986-09-13,1986-09-18,1986-09-23,1986-09-28,1986-10-03,1986-10-08,1986-10-13,1986-10-18,1986-10-23,1986-10-28,1986-11-02,1986-11-07,1986-11-12,1986-11-17,1986-11-22,1986-11-27,1986-12-02,1986-12-07,1986-12-12,1986-12-17,1986-12-22,1986-12-27
50,"To Live And Die In L.A. , Wang Chung","Sun City , Artists United Against Apartheid","Sun City , Artists United Against Apartheid","Day By Day , Hooters","Caravan Of Love , Isley, Jasper, Isley","Caravan Of Love , Isley, Jasper, Isley","Caravan Of Love , Isley, Jasper, Isley","Let's Go All The Way , Sly Fox","Everything In My Heart , Corey Hart","Everything In My Heart , Corey Hart","The Super Bowl Shuffle , The Chicago Bears Shufflin' Crew","Do Me Baby , Meli'sa Morgan","Overjoyed , Stevie Wonder","Overjoyed , Stevie Wonder","Saturday Love , Cherrelle With Alexander O'Neal","Do Me Baby , Meli'sa Morgan","Do Me Baby , Meli'sa Morgan","Bop , Dan Seals","Rough Boy , ZZ Top","Be Good To Yourself , Journey","Be Good To Yourself , Journey","No Easy Way Out , Robert Tepper","This Could Be The Night , Loverboy","This Could Be The Night , Loverboy","Rain On The Scarecrow , John Mellencamp","R.O.C.K. In The U.S.A. (A Salute to 60's Rock) , John Mellencamp","Saturday Love , Cherrelle With Alexander O'Neal","Saturday Love , Cherrelle With Alexander O'Neal","Sledgehammer , Peter Gabriel","Where Do The Children Go , Hooters","Where Do The Children Go , Hooters","Opportunities (Let's Make Lots Of Money) , Pet Shop Boys","We Don't Have To Take Our Clothes Off , Jermaine Stewart","Hyperactive , Robert Palmer","Hyperactive , Robert Palmer","Rumors , Timex Social Club","If You Leave , Orchestral Manoeuvres In The Dark","If You Leave , Orchestral Manoeuvres In The Dark","Taken In , Mike + The Mechanics","A Kind Of Magic , Queen","With You All The Way , New Edition","With You All The Way , New Edition","Crush On You , The Jets","Press , Paul McCartney","Press , Paul McCartney","Your Wildest Dreams , The Moody Blues","Opportunities (Let's Make Lots Of Money) , Pet Shop Boys","Ruthless People , Mick Jagger","Ruthless People , Mick Jagger","Ruthless People , Mick Jagger","Private Number , The Jets","Private Number , The Jets","Human , The Human League","Amanda , Boston","Jumpin' Jack Flash , Aretha Franklin","Jumpin' Jack Flash , Aretha Franklin","Jody , Jermaine Stewart","What About Love , 'Til Tuesday","What About Love , 'Til Tuesday","Don't Get Me Wrong , Pretenders","Foolish Pride , Daryl Hall","Friends And Lovers , Carl Anderson & Gloria Loring","Friends And Lovers , Carl Anderson & Gloria Loring","Throwing It All Away , Genesis","Two Of Hearts , Stacey Q","Two Of Hearts , Stacey Q","Tasty Love , Freddie Jackson","Open Your Heart , Madonna","You Got It All , The Jets","You Got It All , The Jets","I'll Be Over You , Toto","Wild Wild Life , Talking Heads","Wild Wild Life , Talking Heads"
51,"Silent Running (On Dangerous Ground) , Mike + The Mechanics","Somewhere , Barbra Streisand","Somewhere , Barbra Streisand","King For A Day , Thompson Twins","Sleeping Bag , ZZ Top","Broken Wings , Mr. Mister","Broken Wings , Mr. Mister","Night Moves , Marilyn Martin","Bop , Dan Seals","Bop , Dan Seals","Kiss , Prince And The Revolution","I'd Do It All Again , Sam Harris","For America , Jackson Browne","For America , Jackson Browne","Why Can't This Be Love , Van Halen","Something About You , Level 42","Something About You , Level 42","Do Me Baby , Meli'sa Morgan","The Sweetest Taboo , Sade","Move Away , Culture Club","Move Away , Culture Club","Right Between The Eyes , Wax","Where Do The Children Go , Hooters","Where Do The Children Go , Hooters","Overjoyed , Stevie Wonder","Restless , Starpoint","Secret Lovers , Atlantic Starr","Secret Lovers , Atlantic Starr","One Hit (To The Body) , The Rolling Stones","American Storm , Bob Seger","American Storm , Bob Seger","I Must Be Dreaming , Giuffria","I Must Be Dreaming , Giuffria","Take It Easy , Andy Taylor","Take It Easy , Andy Taylor","Peter Gunn , The Art Of Noise Featuring Duane Eddy","Hanging On A Heart Attack , Device","Hanging On A Heart Attack , Device","Jungle Boy , John Eddie","Jungle Boy , John Eddie","Jungle Boy , John Eddie","Jungle Boy , John Eddie","Love Zone , Billy Ocean","Somebody Like You , Thirty Eight Special","Somebody Like You , Thirty Eight Special","A Kind Of Magic , Queen","A Matter Of Trust , Billy Joel","Sweet Love , Anita Baker","Sweet Love , Anita Baker","Ain't Nothin' Goin' On But The Rent , Gwen Guthrie","What Does It Take , Honeymoon Suite","What Does It Take , Honeymoon Suite","It's You , Bob Seger","Another Heartache , Rod Stewart","Ain't Nothin' Goin' On But The Rent , Gwen Guthrie","Ain't Nothin' Goin' On But The Rent , Gwen Guthrie","Freedom Overspill , Steve Winwood","Baby Love , Regina","Baby Love , Regina","You Know I Love You ... Don't You? , Howard Jones","Lady Soul , The Temptations","Stuck With You , Huey Lewis & The News","Stuck With You , Huey Lewis & The News","Don't Forget Me (When I'm Gone) , Glass Tiger","For Tonight , Nancy Martinez","For Tonight , Nancy Martinez","Typical Male , Tina Turner","Change Of Heart , Cyndi Lauper","Stop To Love , Luther Vandross","Stop To Love , Luther Vandross","Ballerina Girl , Lionel Richie","Jimmy Lee , Aretha Franklin","Jimmy Lee , Aretha Franklin"
52,"Go , Asia","Leader Of The Pack , Twisted Sister","Leader Of The Pack , Twisted Sister","Caravan Of Love , Isley, Jasper, Isley","Election Day , Arcadia","Another Night , Aretha Franklin","Another Night , Aretha Franklin","Caravan Of Love , Isley, Jasper, Isley","Tender Love , Force M.D.'s","Tender Love , Force M.D.'s","Do Me Baby , Meli'sa Morgan","Live Is Life , Opus","I'd Do It All Again , Sam Harris","I'd Do It All Again , Sam Harris","Needles And Pins , Tom Petty & The Heartbreakers With Stevie Nicks","I Do What I Do... (Theme For 9 1/2 Weeks) , John Taylor","I Do What I Do... (Theme For 9 1/2 Weeks) , John Taylor","Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"") , Baltimora","Stick Around , Julian Lennon","Tomorrow Doesn't Matter Tonight , Starship","Tomorrow Doesn't Matter Tonight , Starship","Mothers Talk , Tears For Fears","Live Is Life , Opus","Live Is Life , Opus","Absolute Beginners , David Bowie","Tuff Enuff , The Fabulous Thunderbirds","When The Heart Rules The Mind , GTR","When The Heart Rules The Mind , GTR","Nasty , Janet Jackson","Harlem Shuffle , The Rolling Stones","Harlem Shuffle , The Rolling Stones","Kiss , Prince And The Revolution","All The Things She Said , Simple Minds","Peter Gunn , The Art Of Noise Featuring Duane Eddy","Peter Gunn , The Art Of Noise Featuring Duane Eddy","Headed For The Future , Neil Diamond","Headed For The Future , Neil Diamond","Headed For The Future , Neil Diamond","Vienna Calling , Falco","With You All The Way , New Edition","Walk Like A Man (From ""A Fine Mess"") , Mary Jane Girls","Walk Like A Man (From ""A Fine Mess"") , Mary Jane Girls","Dreams , Van Halen","Love Of A Lifetime , Chaka Khan","Love Of A Lifetime , Chaka Khan","Money$ Too Tight (To Mention) , Simply Red","Modern Woman (From ""Ruthless People"") , Billy Joel","I Didn't Mean To Turn You On , Robert Palmer","I Didn't Mean To Turn You On , Robert Palmer","So Far So Good (From ""About Last Night"") , Sheena Easton","You Can Call Me Al , Paul Simon","You Can Call Me Al , Paul Simon","What Does It Take , Honeymoon Suite","What Does It Take , Honeymoon Suite","Another Heartache , Rod Stewart","Another Heartache , Rod Stewart","Another Heartache , Rod Stewart","Venus , Bananarama","Venus , Bananarama","Midas Touch , Midnight Star","Love Walks In , Van Halen","Heaven In Your Eyes , Loverboy","Heaven In Your Eyes , Loverboy","Don't Stand So Close To Me '86 , The Police","Nail It To The Wall , Stacy Lattisaw","Nail It To The Wall , Stacy Lattisaw","This Is The Time , Billy Joel","Nail It To The Wall , Stacy Lattisaw","Will You Still Love Me? , Chicago","Will You Still Love Me? , Chicago","Nobody's Fool , Cinderella","Crazay , Jesse Johnson (Featuring Sly Stone)","Crazay , Jesse Johnson (Featuring Sly Stone)"
53,"Digital Display , Ready For The World","Sara , Starship","Sara , Starship","These Dreams , Heart","Nikita , Elton John","R.O.C.K. In The U.S.A. (A Salute to 60's Rock) , John Mellencamp","R.O.C.K. In The U.S.A. (A Salute to 60's Rock) , John Mellencamp","Separate Lives , Phil Collins and Marilyn Martin","Needles And Pins , Tom Petty & The Heartbreakers With Stevie Nicks","Needles And Pins , Tom Petty & The Heartbreakers With Stevie Nicks","I'd Do It All Again , Sam Harris","Go Home , Stevie Wonder","Le Bel Age (The Best Years) , Pat Benatar","Le Bel Age (The Best Years) , Pat Benatar","Le Bel Age (The Best Years) , Pat Benatar","A Little Bit Of Love (Is All It Takes) , New Edition","A Little Bit Of Love (Is All It Takes) , New Edition","Greatest Love Of All , Whitney Houston","Bop , Dan Seals","Restless , Starpoint","Restless , Starpoint","Beat's So Lonely , Charlie Sexton","Call Me , Dennis DeYoung","Call Me , Dennis DeYoung","Pretty In Pink , Psychedelic Furs","The Love Parade , The Dream Academy","Out Of Mind Out Of Sight , Models","Out Of Mind Out Of Sight , Models","Digging Your Scene , The Blow Monkeys","Love Touch (Theme From ""Legal Eagles"") , Rod Stewart","Love Touch (Theme From ""Legal Eagles"") , Rod Stewart","Modern Woman (From ""Ruthless People"") , Billy Joel","Listen Like Thieves , INXS","Listen Like Thieves , INXS","Listen Like Thieves , INXS","Bad Boy , Miami Sound Machine","Words Get In The Way , Miami Sound Machine","Words Get In The Way , Miami Sound Machine","All I Need Is A Miracle , Mike + The Mechanics","I Can't Wait , Nu Shooz","Mountains , Prince And The Revolution","Mountains , Prince And The Revolution","Dreamtime , Daryl Hall","If Looks Could Kill , Heart","If Looks Could Kill , Heart","Throwing It All Away , Genesis","Ruthless People , Mick Jagger","Love Always , El DeBarge","Love Always , El DeBarge","Wrap It Up , The Fabulous Thunderbirds","Nothing In Common , Thompson Twins","Nothing In Common , Thompson Twins","Another Heartache , Rod Stewart","I Am By Your Side , Corey Hart","Rumors , Timex Social Club","Rumors , Timex Social Club","Can't Wait Another Minute , Five Star","(Forever) Live And Die , Orchestral Manoeuvres In The Dark","(Forever) Live And Die , Orchestral Manoeuvres In The Dark","Love Zone , Billy Ocean","Welcome To The Boomtown , David & David","Jody , Jermaine Stewart","Jody , Jermaine Stewart","You Be Illin' , Run-D.M.C.","Coming Around Again , Carly Simon","Coming Around Again , Carly Simon","Two People , Tina Turner","Stay The Night , Benjamin Orr","Freedom Overspill , Steve Winwood","Freedom Overspill , Steve Winwood","I'll Be Alright Without You , Journey","I Need Your Loving , The Human League","I Need Your Loving , The Human League"
54,"Count Me Out , New Edition","He'll Never Love You (Like I Do) , Freddie Jackson","He'll Never Love You (Like I Do) , Freddie Jackson","Who's Zoomin' Who , Aretha Franklin","We Built This City , Starship","(How To Be A) Millionaire , ABC","(How To Be A) Millionaire , ABC","Goodbye Is Forever , Arcadia","Calling America , Electric Light Orchestra","Calling America , Electric Light Orchestra","Goodbye , Night Ranger","My Hometown , Bruce Springsteen","He'll Never Love You (Like I Do) , Freddie Jackson","He'll Never Love You (Like I Do) , Freddie Jackson","Bad Boy , Miami Sound Machine","That's What Friends Are For , Dionne & Friends","That's What Friends Are For , Dionne & Friends","Great Gosh A'mighty (Down & Out In Bev. Hills Theme) , Little Richard","Never As Good As The First Time , Sade","(How To Be A) Millionaire , ABC","(How To Be A) Millionaire , ABC","All The Things She Said , Simple Minds","Great Gosh A'mighty (Down & Out In Bev. Hills Theme) , Little Richard","Great Gosh A'mighty (Down & Out In Bev. Hills Theme) , Little Richard","For America , Jackson Browne","I Can't Wait , Stevie Nicks","Restless , Starpoint","Restless , Starpoint","Dreams , Van Halen","The Heat Of Heat , Patti Austin","The Heat Of Heat , Patti Austin","Secret Separation , The Fixx","Mothers Talk , Tears For Fears","Take Me Home , Phil Collins","Take Me Home , Phil Collins","What Have You Done For Me Lately , Janet Jackson","Jungle Boy , John Eddie","Jungle Boy , John Eddie","Rumbleseat , John Mellencamp","Man Size Love (From ""Running Scared"") , Klymaxx","If She Knew What She Wants , The Bangles","If She Knew What She Wants , The Bangles","Walk This Way , Run-D.M.C.","Oh, People , Patti LaBelle","Oh, People , Patti LaBelle","There'll Be Sad Songs (To Make You Cry) , Billy Ocean","Twist And Shout , The Beatles","Private Number , The Jets","Private Number , The Jets","What Does It Take , Honeymoon Suite","It's You , Bob Seger","It's You , Bob Seger","25 Or 6 To 4 , Chicago","Somebody's Out There , Triumph","Papa Don't Preach , Madonna","Papa Don't Preach , Madonna","To Be A Lover , Billy Idol","Walk Like An Egyptian , The Bangles","Walk Like An Egyptian , The Bangles","Take My Breath Away (Love Theme From ""Top Gun"") , Berlin","Is This Love , Survivor","Love Is Forever , Billy Ocean","Love Is Forever , Billy Ocean","Someday , Glass Tiger","Heartache All Over The World , Elton John","Heartache All Over The World , Elton John","Touch Me (I Want Your Body) , Samantha Fox","All Cried Out , Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou","I Didn't Mean To Turn You On , Robert Palmer","I Didn't Mean To Turn You On , Robert Palmer","Big Time , Peter Gabriel","Caught Up In The Rapture , Anita Baker","Caught Up In The Rapture , Anita Baker"
55,"Leader Of The Pack , Twisted Sister","Everything Must Change , Paul Young","Everything Must Change , Paul Young","Everything Must Change , Paul Young","Emergency , Kool & The Gang","The Super Bowl Shuffle , The Chicago Bears Shufflin' Crew","The Super Bowl Shuffle , The Chicago Bears Shufflin' Crew","No Easy Way Out , Robert Tepper","Rock Me Amadeus , Falco","Rock Me Amadeus , Falco","Live Is Life , Opus","I Think It's Love , Jermaine Jackson","Say You, Say Me , Lionel Richie","Say You, Say Me , Lionel Richie","American Storm , Bob Seger","Goodbye Is Forever , Arcadia","Goodbye Is Forever , Arcadia","Day By Day , Hooters","Feel It Again , Honeymoon Suite","Right Between The Eyes , Wax","Right Between The Eyes , Wax","Call Me , Dennis DeYoung","I Wanna Be A Cowboy , Boys Don't Cry","I Wanna Be A Cowboy , Boys Don't Cry","Nikita , Elton John","Like No Other Night , Thirty Eight Special","Under The Influence , Vanity","Under The Influence , Vanity","Like A Rock , Bob Seger","I Must Be Dreaming , Giuffria","I Must Be Dreaming , Giuffria","Listen Like Thieves , INXS","Don Quichotte , Magazine 60","Headed For The Future , Neil Diamond","Headed For The Future , Neil Diamond","Sweet Freedom (Theme From ""Running Scared"") , Michael McDonald","Take My Breath Away (Love Theme From ""Top Gun"") , Berlin","Take My Breath Away (Love Theme From ""Top Gun"") , Berlin","A Kind Of Magic , Queen","Something About You , Level 42","I Wanna Be A Cowboy , Boys Don't Cry","I Wanna Be A Cowboy , Boys Don't Cry","Love Of A Lifetime , Chaka Khan","Heaven In Your Eyes , Loverboy","Heaven In Your Eyes , Loverboy","Love Walks In , Van Halen","Digging Your Scene , The Blow Monkeys","One Step Closer To You , Gavin Christopher","One Step Closer To You , Gavin Christopher","You Can Call Me Al , Paul Simon","Take Me Home Tonight , Eddie Money","Take Me Home Tonight , Eddie Money","Emotion In Motion , Ric Ocasek","Wrap It Up , The Fabulous Thunderbirds","Love Will Conquer All , Lionel Richie","Love Will Conquer All , Lionel Richie","What About Love , 'Til Tuesday","Midas Touch , Midnight Star","Midas Touch , Midnight Star","Twist And Shout , The Beatles","Notorious , Duran Duran","Don't Stand So Close To Me '86 , The Police","Don't Stand So Close To Me '86 , The Police","Nail It To The Wall , Stacy Lattisaw","A Matter Of Trust , Billy Joel","A Matter Of Trust , Billy Joel","Talk To Me , Chico DeBarge","Will You Still Love Me? , Chicago","Love You Down , Ready For The World","Love You Down , Ready For The World","Livin' On A Prayer , Bon Jovi","Heartache Away , Don Johnson","Heartache Away , Don Johnson"
56,"Everything Must Change , Paul Young","To Live And Die In L.A. , Wang Chung","To Live And Die In L.A. , Wang Chung","Leader Of The Pack , Twisted Sister","Own The Night , Chaka Khan","Own The Night , Chaka Khan","Own The Night , Chaka Khan","Everybody Dance , Ta Mara & The Seen","I'm Not The One , The Cars","I'm Not The One , The Cars","Addicted To Love , Robert Palmer","Sidewalk Talk , Jellybean Featuring Catherine Buchanan","Saturday Love , Cherrelle With Alexander O'Neal","Saturday Love , Cherrelle With Alexander O'Neal","Something About You , Level 42","If You Leave , Orchestral Manoeuvres In The Dark","If You Leave , Orchestral Manoeuvres In The Dark","Russians , Sting","The Power Of Love , Jennifer Rush","Night Moves , Marilyn Martin","Night Moves , Marilyn Martin","Where Do The Children Go , Hooters","A Different Corner , George Michael","A Different Corner , George Michael","Vienna Calling , Falco","Your Wildest Dreams , The Moody Blues","So Far Away , Dire Straits","So Far Away , Dire Straits","If Your Heart Isn't In It , Atlantic Starr","Listen Like Thieves , INXS","Listen Like Thieves , INXS","Don Quichotte , Magazine 60","You Should Be Mine (The Woo Woo Song) , Jeffrey Osborne","All The Love In The World , The Outfield","All The Love In The World , The Outfield","Move Away , Culture Club","Venus , Bananarama","Venus , Bananarama","With You All The Way , New Edition","That Was Then, This Is Now , The Monkees","Two Of Hearts , Stacey Q","Two Of Hearts , Stacey Q","Velcro Fly , ZZ Top","Point Of No Return , Nu Shooz","Point Of No Return , Nu Shooz","Missionary Man , Eurythmics","Sweet Love , Anita Baker","Take It Easy , Andy Taylor","Take It Easy , Andy Taylor","Danger Zone , Kenny Loggins","Taken In , Mike + The Mechanics","Taken In , Mike + The Mechanics","Give Me The Reason , Luther Vandross","Give Me The Reason , Luther Vandross","Give Me The Reason , Luther Vandross","Give Me The Reason , Luther Vandross","Everybody Have Fun Tonight , Wang Chung","Stand By Me , Ben E. King","Stand By Me , Ben E. King","California Dreamin' , The Beach Boys","Walk This Way , Run-D.M.C.","Control , Janet Jackson","Control , Janet Jackson","Where Did Your Heart Go? , Wham!","Can't Wait Another Minute , Five Star","Can't Wait Another Minute , Five Star","Stay The Night , Benjamin Orr","You Got It All , The Jets","Nobody's Fool , Cinderella","Nobody's Fool , Cinderella","Crazay , Jesse Johnson (Featuring Sly Stone)","True Blue , Madonna","True Blue , Madonna"
57,"Part-Time Lover , Stevie Wonder","Do It For Love , Sheena Easton","Do It For Love , Sheena Easton","Russians , Sting","Beat's So Lonely , Charlie Sexton","Let's Go All The Way , Sly Fox","Let's Go All The Way , Sly Fox","Object Of My Desire , Starpoint","Caravan Of Love , Isley, Jasper, Isley","Caravan Of Love , Isley, Jasper, Isley","Party All The Time , Eddie Murphy","Le Bel Age (The Best Years) , Pat Benatar","Spies Like Us , Paul McCartney","Spies Like Us , Paul McCartney","I'm Your Man , Wham!","Conga , Miami Sound Machine","Conga , Miami Sound Machine","All I Need Is A Miracle , Mike + The Mechanics","Life In A Northern Town , The Dream Academy","Silent Running (On Dangerous Ground) , Mike + The Mechanics","Silent Running (On Dangerous Ground) , Mike + The Mechanics","King For A Day , Thompson Twins","Calling America , Electric Light Orchestra","Calling America , Electric Light Orchestra","Call Me , Dennis DeYoung","These Dreams , Heart","If Your Heart Isn't In It , Atlantic Starr","If Your Heart Isn't In It , Atlantic Starr","Mountains , Prince And The Revolution","Don Quichotte , Magazine 60","Don Quichotte , Magazine 60","Rough Boy , ZZ Top","Peter Gunn , The Art Of Noise Featuring Duane Eddy","One Step Closer To You , Gavin Christopher","One Step Closer To You , Gavin Christopher","Your Love , The Outfield","Is It Love , Mr. Mister","Is It Love , Mr. Mister","Friends And Lovers , Carl Anderson & Gloria Loring","Nothin' At All , Heart","I Can't Wait , Nu Shooz","I Can't Wait , Nu Shooz","If Looks Could Kill , Heart","Money$ Too Tight (To Mention) , Simply Red","Money$ Too Tight (To Mention) , Simply Red","Love Of A Lifetime , Chaka Khan","Love Always , El DeBarge","What Does It Take , Honeymoon Suite","What Does It Take , Honeymoon Suite","It's You , Bob Seger","I'll Be Over You , Toto","I'll Be Over You , Toto","The Other Side Of Life , The Moody Blues","The Next Time I Fall , Peter Cetera With Amy Grant","Can't Wait Another Minute , Five Star","Can't Wait Another Minute , Five Star","Sweet Freedom (Theme From ""Running Scared"") , Michael McDonald","Wild Wild Life , Talking Heads","Wild Wild Life , Talking Heads","C'est La Vie , Robbie Nevil","Words Get In The Way , Miami Sound Machine","Heartache All Over The World , Elton John","Heartache All Over The World , Elton John","Heartache All Over The World , Elton John","Somebody's Out There , Triumph","Somebody's Out There , Triumph","Midas Touch , Midnight Star","Stop To Love , Luther Vandross","Ballerina Girl , Lionel Richie","Ballerina Girl , Lionel Richie","Heartache Away , Don Johnson","Amanda , Boston","Amanda , Boston"
58,"Too Young , Jack Wagner","Day By Day , Hooters","Day By Day , Hooters","Own The Night , Chaka Khan","Another Night , Aretha Franklin","Night Moves , Marilyn Martin","Night Moves , Marilyn Martin","Broken Wings , Mr. Mister","Small Town , John Mellencamp","Small Town , John Mellencamp","Alive & Kicking , Simple Minds","Let Me Be The One , Five Star","Let Me Be The One , Five Star","Let Me Be The One , Five Star","A Little Bit Of Love (Is All It Takes) , New Edition","The Power Of Love , Jennifer Rush","The Power Of Love , Jennifer Rush","The Power Of Love , Jennifer Rush","Living In America , James Brown","The Power Of Love , Jennifer Rush","The Power Of Love , Jennifer Rush","No One Is To Blame , Howard Jones","How Will I Know , Whitney Houston","How Will I Know , Whitney Houston","Who's Johnny (""Short Circuit"" Theme) , El DeBarge","Absolute Beginners , David Bowie","I Do What I Do... (Theme For 9 1/2 Weeks) , John Taylor","I Do What I Do... (Theme For 9 1/2 Weeks) , John Taylor","The Heat Of Heat , Patti Austin","Mad About You , Belinda Carlisle","Mad About You , Belinda Carlisle","Never As Good As The First Time , Sade","Tomorrow Doesn't Matter Tonight , Starship","Why Can't This Be Love , Van Halen","Why Can't This Be Love , Van Halen","West End Girls , Pet Shop Boys","Baby Love , Regina","Baby Love , Regina","Peter Gunn , The Art Of Noise Featuring Duane Eddy","Don't Forget Me (When I'm Gone) , Glass Tiger","Live To Tell , Madonna","Live To Tell , Madonna","Somebody Like You , Thirty Eight Special","Tuff Enuff , The Fabulous Thunderbirds","Tuff Enuff , The Fabulous Thunderbirds","If Looks Could Kill , Heart","Private Number , The Jets","Nasty , Janet Jackson","Nasty , Janet Jackson","Nothing In Common , Thompson Twins","In Your Eyes (Theme From ""Say Anything"") , Peter Gabriel","In Your Eyes (Theme From ""Say Anything"") , Peter Gabriel","Oh, People , Patti LaBelle","Mad About You , Belinda Carlisle","Jody , Jermaine Stewart","Jody , Jermaine Stewart","Give Me The Reason , Luther Vandross","California Dreamin' , The Beach Boys","California Dreamin' , The Beach Boys","Where Did Your Heart Go? , Wham!","Heartache All Over The World , Elton John","The Future's So Bright, I Gotta Wear Shades , Timbuk 3","The Future's So Bright, I Gotta Wear Shades , Timbuk 3","In Your Eyes (Theme From ""Say Anything"") , Peter Gabriel","Falling In Love (Uh-Oh) , Miami Sound Machine","Falling In Love (Uh-Oh) , Miami Sound Machine","Lady Soul , The Temptations","Sweet Love , Anita Baker","All Cried Out , Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou","All Cried Out , Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou","The Rain , Oran 'Juice' Jones","Take Me Home Tonight , Eddie Money","Take Me Home Tonight , Eddie Money"
59,"You Are My Lady , Freddie Jackson","Sisters Are Doin' It For Themselves , Eurythmics & Aretha Franklin","Sisters Are Doin' It For Themselves , Eurythmics & Aretha Franklin","To Live And Die In L.A. , Wang Chung","(How To Be A) Millionaire , ABC","What You Need , INXS","What You Need , INXS","Bop , Dan Seals","Face The Face , Pete Townshend","Face The Face , Pete Townshend","I Can't Wait , Stevie Nicks","Your Love , The Outfield","What Have You Done For Me Lately , Janet Jackson","What Have You Done For Me Lately , Janet Jackson","I Do What I Do... (Theme For 9 1/2 Weeks) , John Taylor","I Can't Wait , Nu Shooz","I Can't Wait , Nu Shooz","Is It Love , Mr. Mister","On My Own , Patti LaBelle & Michael McDonald","Another Night , Aretha Franklin","Another Night , Aretha Franklin","Absolute Beginners , David Bowie","Absolute Beginners , David Bowie","Absolute Beginners , David Bowie","The Love Parade , The Dream Academy","Under The Influence , Vanity","Danger Zone , Kenny Loggins","Danger Zone , Kenny Loggins","What You Need , INXS","Has Anyone Ever Written Anything For You , Stevie Nicks","Has Anyone Ever Written Anything For You , Stevie Nicks","Has Anyone Ever Written Anything For You , Stevie Nicks","Pretty In Pink , Psychedelic Furs","Don Quichotte , Magazine 60","Don Quichotte , Magazine 60","Don Quichotte , Magazine 60","With You All The Way , New Edition","With You All The Way , New Edition","Yankee Rose , David Lee Roth","Touch And Go , Emerson, Lake & Powell","A Different Corner , George Michael","A Different Corner , George Michael","Point Of No Return , Nu Shooz","When I Think Of You , Janet Jackson","When I Think Of You , Janet Jackson","Who's Johnny (""Short Circuit"" Theme) , El DeBarge","What Does It Take , Honeymoon Suite","Ain't Nothin' Goin' On But The Rent , Gwen Guthrie","Ain't Nothin' Goin' On But The Rent , Gwen Guthrie","Rumbleseat , John Mellencamp","Playing With The Boys , Kenny Loggins","Playing With The Boys , Kenny Loggins","Playing With The Boys , Kenny Loggins","Love Always , El DeBarge","The Way It Is , Bruce Hornsby & The Range","The Way It Is , Bruce Hornsby & The Range","(Forever) Live And Die , Orchestral Manoeuvres In The Dark","The Captain Of Her Heart , Double","The Captain Of Her Heart , Double","Lady Soul , The Temptations","California Dreamin' , The Beach Boys","Nail It To The Wall , Stacy Lattisaw","Nail It To The Wall , Stacy Lattisaw","For Tonight , Nancy Martinez","Girl Can't Help It , Journey","Girl Can't Help It , Journey","Stop To Love , Luther Vandross","Keep Your Hands To Yourself , The Georgia Satellites","Heartache Away , Don Johnson","Heartache Away , Don Johnson","Foolish Pride , Daryl Hall","Can't Help Falling In Love , Corey Hart","Can't Help Falling In Love , Corey Hart"
