,1987-01-01,1987-01-06,1987-01-11,1987-01-16,1987-01-21,1987-01-26,1987-01-31,1987-02-05,1987-02-10,1987-02-15,1987-02-20,1987-02-25,1987-03-02,1987-03-07,1987-03-12,1987-03-17,1987-03-22,1987-03-27,1987-04-01,1987-04-06,1987-04-11,1987-04-16,1987-04-21,1987-04-26,1987-05-01,1987-05-06,1987-05-11,1987-05-16,1987-05-21,1987-05-26,1987-05-31,1987-06-05,1987-06-10,1987-06-15,1987-06-20,1987-06-25,1987-06-30,1987-07-05,1987-07-10,1987-07-15,1987-07-20,1987-07-25,1987-07-30,1987-08-04,1987-08-09,1987-08-14,1987-08-19,1987-08-24,1987-08-29,1987-09-03,1987-09-08,1987-09-13,1987-09-18,1987-09-23,1987-09-28,1987-10-03,1987-10-08,1987-10-13,1987-10-18,1987-10-23,1987-10-28,1987-11-02,1987-11-07,1987-11-12,1987-11-17,1987-11-22,1987-11-27,1987-12-02,1987-12-07,1987-12-12,1987-12-17,1987-12-22,1987-12-27
20,"The Next Time I Fall , Peter Cetera With Amy Grant","Change Of Heart , Cyndi Lauper","Coming Around Again , Carly Simon","Coming Around Again , Carly Simon","This Is The Time , Billy Joel","Stop To Love , Luther Vandross","Stop To Love , Luther Vandross","Somewhere Out There (From ""An American Tail"") , Linda Ronstadt & James Ingram","I'll Be Alright Without You , Journey","Talk To Me , Chico DeBarge","Talk To Me , Chico DeBarge","Nothing's Gonna Stop Us Now , Starship","Touch Me (I Want Your Body) , Samantha Fox","Touch Me (I Want Your Body) , Samantha Fox","Let's Go! , Wang Chung","Candy , Cameo","Walking Down Your Street , The Bangles","Walking Down Your Street , The Bangles","Dominoes , Robbie Nevil","The Honeythief , Hipsway","The Honeythief , Hipsway","Heat Of The Night , Bryan Adams","Talk Dirty To Me , Poison","Nothing's Gonna Change My Love For You , Glenn Medeiros","Nothing's Gonna Change My Love For You , Glenn Medeiros","Serious , Donna Allen","If She Would Have Been Faithful. . . , Chicago","If She Would Have Been Faithful. . . , Chicago","Day-In Day-Out , David Bowie","Day-In Day-Out , David Bowie","Lessons In Love , Level 42","Lessons In Love , Level 42","Fascinated , Company B","Every Little Kiss , Bruce Hornsby & The Range","Every Little Kiss , Bruce Hornsby & The Range","Endless Nights , Eddie Money","I Want Your Sex (From ""Beverly Hills Cop II"") , George Michael","Lessons In Love , Level 42","Lessons In Love , Level 42","Wot's It To Ya , Robbie Nevil","Only In My Dreams , Debbie Gibson","Only In My Dreams , Debbie Gibson","Back In The High Life Again , Steve Winwood","Love Power , Dionne Warwick & Jeffrey Osborne","The Pleasure Principle , Janet Jackson","The Pleasure Principle , Janet Jackson","Rhythm Is Gonna Get You , Gloria Estefan & Miami Sound Machine","I Heard A Rumour (From ""Disorderlies"") , Bananarama","I Heard A Rumour (From ""Disorderlies"") , Bananarama","Lost In Emotion , Lisa Lisa And Cult Jam","One Heartbeat , Smokey Robinson","Jump Start , Natalie Cole","Jump Start , Natalie Cole","Only In My Dreams , Debbie Gibson","I Think We're Alone Now , Tiffany","I Think We're Alone Now , Tiffany","It's A Sin , Pet Shop Boys","Where The Streets Have No Name , U2","I Heard A Rumour (From ""Disorderlies"") , Bananarama","I Heard A Rumour (From ""Disorderlies"") , Bananarama","I've Been In Love Before , Cutting Crew","Come On, Let's Go , Los Lobos","Come On, Let's Go , Los Lobos","Come On, Let's Go , Los Lobos","Catch Me (I'm Falling) (From The Film ""Hiding Out"") , Pretty Poison","Skeletons , Stevie Wonder","Skeletons , Stevie Wonder","Tell It To My Heart(Dub) , Taylor Dayne","Skeletons , Stevie Wonder","Skeletons , Stevie Wonder","Animal , Def Leppard","(I've Had) The Time Of My Life , Bill Medley & Jennifer Warnes","(I've Had) The Time Of My Life , Bill Medley & Jennifer Warnes"
21,"Open Your Heart , Madonna","All I Wanted , Kansas","Livin' On A Prayer , Bon Jovi","Livin' On A Prayer , Bon Jovi","Everybody Have Fun Tonight , Wang Chung","Nobody's Fool , Cinderella","Nobody's Fool , Cinderella","Big Time , Peter Gabriel","Talk To Me , Chico DeBarge","Let's Wait Awhile , Janet Jackson","Let's Wait Awhile , Janet Jackson","Lean On Me , Club Nouveau","Candy , Cameo","Candy , Cameo","Candy , Cameo","What You Get Is What You See , Tina Turner","You Got It All , The Jets","You Got It All , The Jets","(I Just) Died In Your Arms , Cutting Crew","Come As You Are , Peter Wolf","Come As You Are , Peter Wolf","Smoking Gun , The Robert Cray Band","Big Love , Fleetwood Mac","Serious , Donna Allen","Serious , Donna Allen","Wanted Dead Or Alive , Bon Jovi","I Knew You Were Waiting (For Me) , Aretha Franklin & George Michael","I Knew You Were Waiting (For Me) , Aretha Franklin & George Michael","Just To See Her , Smokey Robinson","Songbird , Kenny G","(I Just) Died In Your Arms , Cutting Crew","(I Just) Died In Your Arms , Cutting Crew","Point Of No Return , Expose","Fascinated , Company B","Fascinated , Company B","The Lady In Red , Chris de Burgh","Endless Nights , Eddie Money","Cross My Broken Heart (From ""Beverly Hills Cop II"") , The Jets","Cross My Broken Heart (From ""Beverly Hills Cop II"") , The Jets","Luka , Suzanne Vega","Don't Mean Nothing , Richard Marx","Don't Mean Nothing , Richard Marx","Don't Disturb This Groove , The System","I'd Still Say Yes , Klymaxx","Living In A Box , Living In A Box","Living In A Box , Living In A Box","Shakedown (From ""Beverly Hills Cop II"") , Bob Seger","Back In The High Life Again , Steve Winwood","Back In The High Life Again , Steve Winwood","Carrie , Europe","Who Will You Run To , Heart","Casanova , Levert","Casanova , Levert","Let Me Be The One , Expose","Can't We Try , Dan Hill (Duet With Vonda Shepard)","Can't We Try , Dan Hill (Duet With Vonda Shepard)","In My Dreams , REO Speedwagon","In My Dreams , REO Speedwagon","Don't Make Me Wait For Love , Kenny G. (Vocal By Lenny Williams)","Don't Make Me Wait For Love , Kenny G. (Vocal By Lenny Williams)","In My Dreams , REO Speedwagon","Lost In Emotion , Lisa Lisa And Cult Jam","Lost In Emotion , Lisa Lisa And Cult Jam","Hourglass , Squeeze","Skeletons , Stevie Wonder","Dude (Looks Like A Lady) , Aerosmith","Dude (Looks Like A Lady) , Aerosmith","I Won't Forget You , Poison","Candle In The Wind , Elton John","Candle In The Wind , Elton John","There's The Girl , Heart","Crazy , Icehouse","Crazy , Icehouse"
22,"All I Wanted , Kansas","Touch Me (I Want Your Body) , Samantha Fox","We're Ready , Boston","We're Ready , Boston","All I Wanted , Kansas","Jacob's Ladder , Huey Lewis & The News","Jacob's Ladder , Huey Lewis & The News","Talk To Me , Chico DeBarge","C'est La Vie , Robbie Nevil","I Wanna Go Back , Eddie Money","I Wanna Go Back , Eddie Money","Come Go With Me , Expose","Don't Dream It's Over , Crowded House","Don't Dream It's Over , Crowded House","I Knew You Were Waiting (For Me) , Aretha Franklin & George Michael","That Ain't Love , REO Speedwagon","As We Lay , Shirley Murdock","As We Lay , Shirley Murdock","As We Lay , Shirley Murdock","With or Without You , U2","With or Without You , U2","The Honeythief , Hipsway","Serious , Donna Allen","You Keep Me Hangin' On , Kim Wilde","You Keep Me Hangin' On , Kim Wilde","Se La , Lionel Richie","Diamonds , Herb Alpert","Diamonds , Herb Alpert","You Can Call Me Al , Paul Simon","You Can Call Me Al , Paul Simon","Don't Disturb This Groove , The System","Don't Disturb This Groove , The System","Something So Strong , Crowded House","Sweet Sixteen , Billy Idol","Sweet Sixteen , Billy Idol","Heart And Soul , T'Pau","Sweet Sixteen , Billy Idol","I'd Still Say Yes , Klymaxx","I'd Still Say Yes , Klymaxx","Moonlighting (Theme) , Al Jarreau","Rock Steady , The Whispers","Rock Steady , The Whispers","Funkytown , Pseudo Echo","Can't We Try , Dan Hill (Duet With Vonda Shepard)","Doing It All For My Baby , Huey Lewis & The News","Doing It All For My Baby , Huey Lewis & The News","Wipeout , Fat Boys & The Beach Boys","Give To Live , Sammy Hagar","Give To Live , Sammy Hagar","Mary's Prayer , Danny Wilson","Paper In Fire , John Mellencamp","Don't Mean Nothing , Richard Marx","Don't Mean Nothing , Richard Marx","Causing A Commotion , Madonna","You Are The Girl , The Cars","You Are The Girl , The Cars","I Just Can't Stop Loving You , Michael Jackson With Siedah Garrett","One Heartbeat , Smokey Robinson","Heaven Is A Place On Earth , Belinda Carlisle","Heaven Is A Place On Earth , Belinda Carlisle","Who Will You Run To , Heart","Hourglass , Squeeze","Hourglass , Squeeze","Don't You Want Me , Jody Watley","Valerie , Steve Winwood","Little Lies , Fleetwood Mac","Little Lies , Fleetwood Mac","I Do You , The Jets","I Think We're Alone Now , Tiffany","I Think We're Alone Now , Tiffany","Seasons Change , Expose","I Could Never Take The Place Of Your Man , Prince","I Could Never Take The Place Of Your Man , Prince"
23,"You Give Love A Bad Name , Bon Jovi","Coming Around Again , Carly Simon","Don't Get Me Wrong , Pretenders","Don't Get Me Wrong , Pretenders","Stop To Love , Luther Vandross","Notorious , Duran Duran","Notorious , Duran Duran","(You Gotta) Fight For Your Right (To Party!) , Beastie Boys","Stay The Night , Benjamin Orr","Can't Help Falling In Love , Corey Hart","Can't Help Falling In Love , Corey Hart","At This Moment , Billy Vera & The Beaters","Let's Go! , Wang Chung","Let's Go! , Wang Chung","Midnight Blue , Lou Gramm","Sign 'O' The Times , Prince","The Honeythief , Hipsway","The Honeythief , Hipsway","Come As You Are , Peter Wolf","What's Going On , Cyndi Lauper","What's Going On , Cyndi Lauper","The Lady In Red , Chris de Burgh","Nothing's Gonna Change My Love For You , Glenn Medeiros","I Know What I Like , Huey Lewis & The News","I Know What I Like , Huey Lewis & The News","If She Would Have Been Faithful. . . , Chicago","In Too Deep , Genesis","In Too Deep , Genesis","Songbird , Kenny G","Talk Dirty To Me , Poison","Fascinated , Company B","Fascinated , Company B","If She Would Have Been Faithful. . . , Chicago","Nothing's Gonna Change My Love For You , Glenn Medeiros","Nothing's Gonna Change My Love For You , Glenn Medeiros","Rhythm Is Gonna Get You , Gloria Estefan & Miami Sound Machine","Kiss Him Goodbye , The Nylons","Happy , Surface","Happy , Surface","Only In My Dreams , Debbie Gibson","Back In The High Life Again , Steve Winwood","Back In The High Life Again , Steve Winwood","La Bamba , Los Lobos","Girls, Girls, Girls , Motley Crue","When Smokey Sings , ABC","When Smokey Sings , ABC","Give To Live , Sammy Hagar","I Need Love , LL Cool J","I Need Love , LL Cool J","One Heartbeat , Smokey Robinson","It's Not Over ('til It's Over) , Starship","Rock Steady , The Whispers","Rock Steady , The Whispers","Little Lies , Fleetwood Mac","Mony Mony , Billy Idol","Mony Mony , Billy Idol","Where The Streets Have No Name , U2","Don't Make Me Wait For Love , Kenny G. (Vocal By Lenny Williams)","Didn't We Almost Have It All , Whitney Houston","Didn't We Almost Have It All , Whitney Houston","The One I Love , R.E.M.","Shake Your Love , Debbie Gibson","Shake Your Love , Debbie Gibson","Casanova , Levert","Bad , Michael Jackson","I Do You , The Jets","I Do You , The Jets","That's What Love Is All About , Michael Bolton","Animal , Def Leppard","Animal , Def Leppard","Could've Been , Tiffany","That's What Love Is All About , Michael Bolton","That's What Love Is All About , Michael Bolton"
24,"Coming Around Again , Carly Simon","The Next Time I Fall , Peter Cetera With Amy Grant","Falling In Love (Uh-Oh) , Miami Sound Machine","Falling In Love (Uh-Oh) , Miami Sound Machine","You Got It All , The Jets","Talk To Me , Chico DeBarge","Talk To Me , Chico DeBarge","Stay The Night , Benjamin Orr","Can't Help Falling In Love , Corey Hart","Brand New Lover , Dead Or Alive","Brand New Lover , Dead Or Alive","Change Of Heart , Cyndi Lauper","Love You Down , Ready For The World","Love You Down , Ready For The World","What You Get Is What You See , Tina Turner","As We Lay , Shirley Murdock","Stone Love , Kool & The Gang","Stone Love , Kool & The Gang","La Isla Bonita , Madonna","Can'tcha Say (You Believe In Me)/Still In Love , Boston","Can'tcha Say (You Believe In Me)/Still In Love , Boston","Serious , Donna Allen","Right On Track , The Breakfast Club","Lean On Me , Club Nouveau","Lean On Me , Club Nouveau","Day-In Day-Out , David Bowie","Day-In Day-Out , David Bowie","Day-In Day-Out , David Bowie","Don't Dream It's Over , Crowded House","Lessons In Love , Level 42","La Isla Bonita , Madonna","La Isla Bonita , Madonna","I Know What I Like , Huey Lewis & The News","Endless Nights , Eddie Money","Endless Nights , Eddie Money","I Still Haven't Found What I'm Looking For , U2","Meet Me Half Way , Kenny Loggins","Wot's It To Ya , Robbie Nevil","Wot's It To Ya , Robbie Nevil","Back In The High Life Again , Steve Winwood","Moonlighting (Theme) , Al Jarreau","Moonlighting (Theme) , Al Jarreau","Happy , Surface","Living In A Box , Living In A Box","Didn't We Almost Have It All , Whitney Houston","Didn't We Almost Have It All , Whitney Houston","Touch Of Grey , Grateful Dead","Who Found Who , Jellybean Featuring Elisa Fiorillo","Who Found Who , Jellybean Featuring Elisa Fiorillo","I Still Haven't Found What I'm Looking For , U2","Mary's Prayer , Danny Wilson","Let Me Be The One , Expose","Let Me Be The One , Expose","Fake , Alexander O'Neal","Doing It All For My Baby , Huey Lewis & The News","Doing It All For My Baby , Huey Lewis & The News","La Bamba , Los Lobos","(I've Had) The Time Of My Life , Bill Medley & Jennifer Warnes","I've Been In Love Before , Cutting Crew","I've Been In Love Before , Cutting Crew","I Won't Forget You , Poison","Boys Night Out , Timothy B. Schmit","Boys Night Out , Timothy B. Schmit","Is This Love , Whitesnake","Come On, Let's Go , Los Lobos","That's What Love Is All About , Michael Bolton","That's What Love Is All About , Michael Bolton","Need You Tonight , INXS","Mony Mony , Billy Idol","Mony Mony , Billy Idol","The One I Love , R.E.M.","Hungry Eyes (From ""Dirty Dancing"") , Eric Carmen","Hungry Eyes (From ""Dirty Dancing"") , Eric Carmen"
25,"Change Of Heart , Cyndi Lauper","Hip To Be Square , Huey Lewis & The News","Will You Still Love Me? , Chicago","Will You Still Love Me? , Chicago","Nobody's Fool , Cinderella","Big Time , Peter Gabriel","Big Time , Peter Gabriel","Respect Yourself , Bruce Willis","Shake You Down , Gregory Abbott","Nothing's Gonna Stop Us Now , Starship","Nothing's Gonna Stop Us Now , Starship","Talk To Me , Chico DeBarge","Nobody's Fool , Cinderella","Nobody's Fool , Cinderella","That Ain't Love , REO Speedwagon","The Finer Things , Steve Winwood","Looking For A New Love , Jody Watley","Looking For A New Love , Jody Watley","What's Going On , Cyndi Lauper","Smoking Gun , The Robert Cray Band","Smoking Gun , The Robert Cray Band","Let's Wait Awhile , Janet Jackson","Tonight, Tonight, Tonight , Genesis","Always , Atlantic Starr","Always , Atlantic Starr","Walking Down Your Street , The Bangles","Meet Me Half Way , Kenny Loggins","Meet Me Half Way , Kenny Loggins","Heartbreak Beat , Psychedelic Furs","Fascinated , Company B","Jammin' Me , Tom Petty And The Heartbreakers","Jammin' Me , Tom Petty And The Heartbreakers","Every Little Kiss , Bruce Hornsby & The Range","Girls, Girls, Girls , Motley Crue","Girls, Girls, Girls , Motley Crue","Kiss Him Goodbye , The Nylons","The Pleasure Principle , Janet Jackson","Diamonds , Herb Alpert","Diamonds , Herb Alpert","Rock Steady , The Whispers","Who's That Girl , Madonna","Who's That Girl , Madonna","Seven Wonders , Fleetwood Mac","Hearts On Fire , Bryan Adams","Here I Go Again , Whitesnake","Here I Go Again , Whitesnake","I Heard A Rumour (From ""Disorderlies"") , Bananarama","Mary's Prayer , Danny Wilson","Mary's Prayer , Danny Wilson","Living In A Box , Living In A Box","Luka , Suzanne Vega","Love Power , Dionne Warwick & Jeffrey Osborne","Love Power , Dionne Warwick & Jeffrey Osborne","You Are The Girl , The Cars","Breakout , Swing Out Sister","Breakout , Swing Out Sister","Wipeout , Fat Boys & The Beach Boys","I've Been In Love Before , Cutting Crew","Should've Known Better , Richard Marx","Should've Known Better , Richard Marx","Paper In Fire , John Mellencamp","Don't You Want Me , Jody Watley","Don't You Want Me , Jody Watley","Boys Night Out , Timothy B. Schmit","Got My Mind Set On You , George Harrison","Tell It To My Heart(Dub) , Taylor Dayne","Tell It To My Heart(Dub) , Taylor Dayne","Brilliant Disguise , Bruce Springsteen","Hourglass , Squeeze","Hourglass , Squeeze","I Could Never Take The Place Of Your Man , Prince","I Want To Be Your Man , Roger","I Want To Be Your Man , Roger"
26,"Touch Me (I Want Your Body) , Samantha Fox","Keep Your Hands To Yourself , The Georgia Satellites","Ballerina Girl , Lionel Richie","Ballerina Girl , Lionel Richie","The Way It Is , Bruce Hornsby & The Range","Stay The Night , Benjamin Orr","Stay The Night , Benjamin Orr","I'll Be Alright Without You , Journey","Mandolin Rain , Bruce Hornsby & The Range","Facts Of Love , Jeff Lorber & Karyn White","Facts Of Love , Jeff Lorber & Karyn White","Tonight, Tonight, Tonight , Genesis","Open Your Heart , Madonna","Open Your Heart , Madonna","As We Lay , Shirley Murdock","Walking Down Your Street , The Bangles","(You Gotta) Fight For Your Right (To Party!) , Beastie Boys","(You Gotta) Fight For Your Right (To Party!) , Beastie Boys","Smoking Gun , The Robert Cray Band","Somewhere Out There (From ""An American Tail"") , Linda Ronstadt & James Ingram","Somewhere Out There (From ""An American Tail"") , Linda Ronstadt & James Ingram","The Final Countdown , Europe","Ship Of Fools (Save Me From Tomorrow) , World Party","Se La , Lionel Richie","Se La , Lionel Richie","Come As You Are , Peter Wolf","The Right Thing , Simply Red","The Right Thing , Simply Red","The Right Thing , Simply Red","Alone , Heart","Talk Dirty To Me , Poison","Talk Dirty To Me , Poison","Looking For A New Love , Jody Watley","Heart And Soul , T'Pau","Heart And Soul , T'Pau","Soul City , Partland Brothers","I'd Still Say Yes , Klymaxx","Moonlighting (Theme) , Al Jarreau","Moonlighting (Theme) , Al Jarreau","Just To See Her , Smokey Robinson","Seven Wonders , Fleetwood Mac","Seven Wonders , Fleetwood Mac","It's Not Over ('til It's Over) , Starship","Something So Strong , Crowded House","Give To Live , Sammy Hagar","Give To Live , Sammy Hagar","Seven Wonders , Fleetwood Mac","Lies , Jonathan Butler","Lies , Jonathan Butler","Lies , Jonathan Butler","Jump Start , Natalie Cole","Mary's Prayer , Danny Wilson","Mary's Prayer , Danny Wilson","Never Let Me Down , David Bowie","Fake , Alexander O'Neal","Fake , Alexander O'Neal","Touch Of Grey , Grateful Dead","Heaven Is A Place On Earth , Belinda Carlisle","Jump Start , Natalie Cole","Jump Start , Natalie Cole","Come On, Let's Go , Los Lobos","Faith , George Michael","Faith , George Michael","Catch Me (I'm Falling) (From The Film ""Hiding Out"") , Pretty Poison","Dude (Looks Like A Lady) , Aerosmith","Cherry Bomb , John Mellencamp","Cherry Bomb , John Mellencamp","Candle In The Wind , Elton John","There's The Girl , Heart","There's The Girl , Heart","Crazy , Icehouse","Power Of Love , Laura Branigan","Power Of Love , Laura Branigan"
27,"Falling In Love (Uh-Oh) , Miami Sound Machine","Falling In Love (Uh-Oh) , Miami Sound Machine","This Is The Time , Billy Joel","This Is The Time , Billy Joel","Falling In Love (Uh-Oh) , Miami Sound Machine","Coming Around Again , Carly Simon","Coming Around Again , Carly Simon","Jimmy Lee , Aretha Franklin","I Wanna Go Back , Eddie Money","Come Go With Me , Expose","Come Go With Me , Expose","Candy , Cameo","At This Moment , Billy Vera & The Beaters","At This Moment , Billy Vera & The Beaters","Ballerina Girl , Lionel Richie","Keep Your Hands To Yourself , The Georgia Satellites","Brand New Lover , Dead Or Alive","Brand New Lover , Dead Or Alive","Jacob's Ladder , Huey Lewis & The News","Serious , Donna Allen","Serious , Donna Allen","Talk Dirty To Me , Poison","I Know What I Like , Huey Lewis & The News","Ship Of Fools (Save Me From Tomorrow) , World Party","Ship Of Fools (Save Me From Tomorrow) , World Party","The Right Thing , Simply Red","Serious , Donna Allen","Serious , Donna Allen","I Wanna Dance With Somebody (Who Loves Me) , Whitney Houston","Don't Disturb This Groove , The System","Day-In Day-Out , David Bowie","Day-In Day-Out , David Bowie","Funkytown , Pseudo Echo","Rhythm Is Gonna Get You , Gloria Estefan & Miami Sound Machine","Rhythm Is Gonna Get You , Gloria Estefan & Miami Sound Machine","I Want Your Sex (From ""Beverly Hills Cop II"") , George Michael","Happy , Surface","Only In My Dreams , Debbie Gibson","Only In My Dreams , Debbie Gibson","Don't Mean Nothing , Richard Marx","Every Little Kiss , Bruce Hornsby & The Range","Every Little Kiss , Bruce Hornsby & The Range","Hearts On Fire , Bryan Adams","Doing It All For My Baby , Huey Lewis & The News","I Wanna Dance With Somebody (Who Loves Me) , Whitney Houston","I Wanna Dance With Somebody (Who Loves Me) , Whitney Houston","Mary's Prayer , Danny Wilson","Cross My Broken Heart (From ""Beverly Hills Cop II"") , The Jets","Cross My Broken Heart (From ""Beverly Hills Cop II"") , The Jets","Heart And Soul , T'Pau","Casanova , Levert","Never Let Me Down , David Bowie","Never Let Me Down , David Bowie","I Think We're Alone Now , Tiffany","Never Let Me Down , David Bowie","Never Let Me Down , David Bowie","Don't Make Me Wait For Love , Kenny G. (Vocal By Lenny Williams)","Should've Known Better , Richard Marx","The One I Love , R.E.M.","The One I Love , R.E.M.","We'll Be Together , Sting","Here I Go Again , Whitesnake","Here I Go Again , Whitesnake","Skeletons , Stevie Wonder","Where The Streets Have No Name , U2","It's A Sin , Pet Shop Boys","It's A Sin , Pet Shop Boys","Animal , Def Leppard","Hazy Shade Of Winter , The Bangles","Hazy Shade Of Winter , The Bangles","Power Of Love , Laura Branigan","We'll Be Together , Sting","We'll Be Together , Sting"
28,"You Be Illin' , Run-D.M.C.","You Give Love A Bad Name , Bon Jovi","Love You Down , Ready For The World","Love You Down , Ready For The World","Talk To Me , Chico DeBarge","Somewhere Out There (From ""An American Tail"") , Linda Ronstadt & James Ingram","Somewhere Out There (From ""An American Tail"") , Linda Ronstadt & James Ingram","Victory , Kool & The Gang","Brand New Lover , Dead Or Alive","C'est La Vie , Robbie Nevil","C'est La Vie , Robbie Nevil","Can't Help Falling In Love , Corey Hart","Midnight Blue , Lou Gramm","Midnight Blue , Lou Gramm","Touch Me (I Want Your Body) , Samantha Fox","Will You Still Love Me? , Chicago","Dominoes , Robbie Nevil","Dominoes , Robbie Nevil","Can'tcha Say (You Believe In Me)/Still In Love , Boston","That Ain't Love , REO Speedwagon","That Ain't Love , REO Speedwagon","What You Get Is What You See , Tina Turner","You Keep Me Hangin' On , Kim Wilde","Wanted Dead Or Alive , Bon Jovi","Wanted Dead Or Alive , Bon Jovi","Head To Toe , Lisa Lisa And Cult Jam","You Can Call Me Al , Paul Simon","You Can Call Me Al , Paul Simon","Fascinated , Company B","Se La , Lionel Richie","Point Of No Return , Expose","Point Of No Return , Expose","Heat Of The Night , Bryan Adams","Soul City , Partland Brothers","Soul City , Partland Brothers","I'd Still Say Yes , Klymaxx","Cross My Broken Heart (From ""Beverly Hills Cop II"") , The Jets","Luka , Suzanne Vega","Luka , Suzanne Vega","In Too Deep , Genesis","Hearts On Fire , Bryan Adams","Hearts On Fire , Bryan Adams","Moonlighting (Theme) , Al Jarreau","When Smokey Sings , ABC","I'd Still Say Yes , Klymaxx","I'd Still Say Yes , Klymaxx","Alone , Heart","One Heartbeat , Smokey Robinson","One Heartbeat , Smokey Robinson","U Got The Look , Prince","I Want Your Sex (From ""Beverly Hills Cop II"") , George Michael","Little Lies , Fleetwood Mac","Little Lies , Fleetwood Mac","Bad , Michael Jackson","In My Dreams , REO Speedwagon","In My Dreams , REO Speedwagon","Something Real (Inside Me/Inside You) , Mr. Mister","Holiday , The Other Ones","I Won't Forget You , Poison","I Won't Forget You , Poison","Hourglass , Squeeze","Catch Me (I'm Falling) (From The Film ""Hiding Out"") , Pretty Poison","Catch Me (I'm Falling) (From The Film ""Hiding Out"") , Pretty Poison","So Emotional , Whitney Houston","I Do You , The Jets","Need You Tonight , INXS","Need You Tonight , INXS","The Way You Make Me Feel , Michael Jackson","I've Been In Love Before , Cutting Crew","I've Been In Love Before , Cutting Crew","I Do You , The Jets","Should've Known Better , Richard Marx","Should've Known Better , Richard Marx"
29,"Keep Your Hands To Yourself , The Georgia Satellites","Two People , Tina Turner","Two People , Tina Turner","Two People , Tina Turner","Stay The Night , Benjamin Orr","Jimmy Lee , Aretha Franklin","Jimmy Lee , Aretha Franklin","Walk Like An Egyptian , The Bangles","Let's Wait Awhile , Janet Jackson","Someday , Glass Tiger","Someday , Glass Tiger","The Final Countdown , Europe","Stop To Love , Luther Vandross","Stop To Love , Luther Vandross","The Finer Things , Steve Winwood","I'll Be Alright Without You , Journey","Come As You Are , Peter Wolf","Come As You Are , Peter Wolf","Big Time , Peter Gabriel","The Lady In Red , Chris de Burgh","The Lady In Red , Chris de Burgh","Ship Of Fools (Save Me From Tomorrow) , World Party","Let's Go! , Wang Chung","If She Would Have Been Faithful. . . , Chicago","If She Would Have Been Faithful. . . , Chicago","Dominoes , Robbie Nevil","Heartbreak Beat , Psychedelic Furs","Heartbreak Beat , Psychedelic Furs","Lessons In Love , Level 42","Jammin' Me , Tom Petty And The Heartbreakers","Something So Strong , Crowded House","Something So Strong , Crowded House","Endless Nights , Eddie Money","Rock The Night , Europe","Rock The Night , Europe","The Pleasure Principle , Janet Jackson","You Keep Me Hangin' On , Kim Wilde","Endless Nights , Eddie Money","Endless Nights , Eddie Money","Hearts On Fire , Bryan Adams","La Bamba , Los Lobos","La Bamba , Los Lobos","Songbird , Kenny G","Point Of No Return , Expose","Wipeout , Fat Boys & The Beach Boys","Wipeout , Fat Boys & The Beach Boys","Lies , Jonathan Butler","Lost In Emotion , Lisa Lisa And Cult Jam","Lost In Emotion , Lisa Lisa And Cult Jam","Jump Start , Natalie Cole","Heart And Soul , T'Pau","Fake , Alexander O'Neal","Fake , Alexander O'Neal","Breakout , Swing Out Sister","It's A Sin , Pet Shop Boys","It's A Sin , Pet Shop Boys","Brilliant Disguise , Bruce Springsteen","The One I Love , R.E.M.","Come On, Let's Go , Los Lobos","Come On, Let's Go , Los Lobos","I Heard A Rumour (From ""Disorderlies"") , Bananarama","Is This Love , Whitesnake","Is This Love , Whitesnake","U Got The Look , Prince","That's What Love Is All About , Michael Bolton","Love Will Find A Way , Yes","Love Will Find A Way , Yes","Breakout , Swing Out Sister","Crazy , Icehouse","Crazy , Icehouse","Skeletons , Stevie Wonder","Tunnel Of Love , Bruce Springsteen","Tunnel Of Love , Bruce Springsteen"
