,1985-01-01,1985-01-06,1985-01-11,1985-01-16,1985-01-21,1985-01-26,1985-01-31,1985-02-05,1985-02-10,1985-02-15,1985-02-20,1985-02-25,1985-03-02,1985-03-07,1985-03-12,1985-03-17,1985-03-22,1985-03-27,1985-04-01,1985-04-06,1985-04-11,1985-04-16,1985-04-21,1985-04-26,1985-05-01,1985-05-06,1985-05-11,1985-05-16,1985-05-21,1985-05-26,1985-05-31,1985-06-05,1985-06-10,1985-06-15,1985-06-20,1985-06-25,1985-06-30,1985-07-05,1985-07-10,1985-07-15,1985-07-20,1985-07-25,1985-07-30,1985-08-04,1985-08-09,1985-08-14,1985-08-19,1985-08-24,1985-08-29,1985-09-03,1985-09-08,1985-09-13,1985-09-18,1985-09-23,1985-09-28,1985-10-03,1985-10-08,1985-10-13,1985-10-18,1985-10-23,1985-10-28,1985-11-02,1985-11-07,1985-11-12,1985-11-17,1985-11-22,1985-11-27,1985-12-02,1985-12-07,1985-12-12,1985-12-17,1985-12-22,1985-12-27
26,"Wake Me Up Before You Go-Go , Wham!","Bruce , Rick Springfield","Bruce , Rick Springfield","Operator , Midnight Star","Misled , Kool & The Gang","Misled , Kool & The Gang","Born In The USA , Bruce Springsteen","Money Changes Everything , Cyndi Lauper","Tenderness , General Public","Tenderness , General Public","Naughty Naughty , John Parr","Keeping The Faith , Billy Joel","Keeping The Faith , Billy Joel","Somebody , Bryan Adams","Naughty Naughty , John Parr","Neutron Dance , The Pointer Sisters","Neutron Dance , The Pointer Sisters","One Night In Bangkok , Murray Head","Careless Whisper , Wham! Featuring George Michael","Careless Whisper , Wham! Featuring George Michael","Rock And Roll Girls , John Fogerty","Forever Man , Eric Clapton","Fresh , Kool & The Gang","Fresh , Kool & The Gang","Just A Gigolo/I Ain't Got Nobody , David Lee Roth","Rock And Roll Girls , John Fogerty","Rock And Roll Girls , John Fogerty","Say You're Wrong , Julian Lennon","The Search Is Over , Survivor","A View To A Kill , Duran Duran","A View To A Kill , Duran Duran","Some Like It Hot , The Power Station","Glory Days , Bruce Springsteen","Glory Days , Bruce Springsteen","Don't You (Forget About Me) , Simple Minds","19 , Paul Hardcastle","People Are People , Depeche Mode","People Are People , Depeche Mode","Getcha Back , The Beach Boys","Rock Me Tonight , Freddie Jackson","Rock Me Tonight , Freddie Jackson","The Goonies `R' Good Enough , Cyndi Lauper","State Of the Heart , Rick Springfield","Dare Me , The Pointer Sisters","Dare Me , The Pointer Sisters","Freedom , Wham!","People Are People , Depeche Mode","People Are People , Depeche Mode","There Must Be An Angel , Eurythmics","Mystery Lady , Billy Ocean","Fortress Around Your Heart , Sting","Fortress Around Your Heart , Sting","Shame , The Motels","You're Only Human (Second Wind) , Billy Joel","You're Only Human (Second Wind) , Billy Joel","I'm Gonna Tear Your Playhouse Down , Paul Young","St. Elmo's Fire (Man In Motion) , John Parr","Never , Heart","Never , Heart","Broken Wings , Mr. Mister","One Of The Living , Tina Turner","One Of The Living , Tina Turner","Boy In The Box , Corey Hart","I'm Gonna Tear Your Playhouse Down , Paul Young","So In Love , Orchestral Manoeuvres In The Dark","So In Love , Orchestral Manoeuvres In The Dark","That's What Friends Are For , Dionne & Friends","Burning Heart , Survivor","Burning Heart , Survivor","You're A Friend Of Mine , Clarence Clemons & Jackson Browne","Object Of My Desire , Starpoint","Goodbye , Night Ranger","Goodbye , Night Ranger"
27,"Hello Again , The Cars","I Can't Hold Back , Survivor","I Can't Hold Back , Survivor","Foolish Heart , Steve Perry","Valotte , Julian Lennon","Valotte , Julian Lennon","Money Changes Everything , Cyndi Lauper","Tenderness , General Public","Relax , Frankie Goes To Hollywood","Relax , Frankie Goes To Hollywood","Like A Virgin , Madonna","Just Another Night , Mick Jagger","Just Another Night , Mick Jagger","Nightshift , Commodores","Obsession , Animotion","Naughty Naughty , John Parr","Naughty Naughty , John Parr","Don't You (Forget About Me) , Simple Minds","Smooth Operator , Sade","Smooth Operator , Sade","Radioactive , The Firm","Radioactive , The Firm","Things Can Only Get Better , Howard Jones","Things Can Only Get Better , Howard Jones","Forever Man , Eric Clapton","Celebrate Youth , Rick Springfield","Celebrate Youth , Rick Springfield","Smuggler's Blues , Glenn Frey","All She Wants to Do Is Dance , Don Henley","Voices Carry , 'Til Tuesday","Voices Carry , 'Til Tuesday","The Goonies `R' Good Enough , Cyndi Lauper","Say You're Wrong , Julian Lennon","Say You're Wrong , Julian Lennon","Getcha Back , The Beach Boys","Just As I Am , Air Supply","Cannonball , Supertramp","Cannonball , Supertramp","Cannonball , Supertramp","Summer Of '69 , Bryan Adams","Summer Of '69 , Bryan Adams","Heaven , Bryan Adams","Would I Lie To You? , Eurythmics","Money For Nothing , Dire Straits","Money For Nothing , Dire Straits","Mystery Lady , Billy Ocean","Get It On (Bang A Gong) , The Power Station","Get It On (Bang A Gong) , The Power Station","Take On Me , a-ha","If You Love Somebody Set Them Free , Sting","C-I-T-Y , John Cafferty & The Beaver Brown Band","C-I-T-Y , John Cafferty & The Beaver Brown Band","I Got You Babe , UB40","Head Over Heels , Tears For Fears","Head Over Heels , Tears For Fears","Be Near Me , ABC","And We Danced , Hooters","Who's Zoomin' Who , Aretha Franklin","Who's Zoomin' Who , Aretha Franklin","Dress You Up , Madonna","So In Love , Orchestral Manoeuvres In The Dark","So In Love , Orchestral Manoeuvres In The Dark","Alive & Kicking , Simple Minds","Fortress Around Your Heart , Sting","Wrap Her Up , Elton John","Wrap Her Up , Elton John","Walk Of Life , Dire Straits","Object Of My Desire , Starpoint","Object Of My Desire , Starpoint","It's Only Love , Bryan Adams/Tina Turner","Spies Like Us , Paul McCartney","Everybody Dance , Ta Mara & The Seen","Everybody Dance , Ta Mara & The Seen"
28,"Bruce , Rick Springfield","Foolish Heart , Steve Perry","Foolish Heart , Steve Perry","I Feel For You , Chaka Khan","The Heat Is On , Glenn Frey","The Heat Is On , Glenn Frey","The Wild Boys , Duran Duran","Rockin' At Midnight , The Honeydrippers","Love Light In Flight , Stevie Wonder","Love Light In Flight , Stevie Wonder","Save A Prayer , Duran Duran","Foolish Heart , Steve Perry","Foolish Heart , Steve Perry","I'm On Fire , Bruce Springsteen","Turn Up The Radio , Autograph","All She Wants to Do Is Dance , Don Henley","All She Wants to Do Is Dance , Don Henley","That Was Yesterday , Foreigner","Radioactive , The Firm","Radioactive , The Firm","New Attitude , Patti LaBelle","Suddenly , Billy Ocean","Just A Gigolo/I Ain't Got Nobody , David Lee Roth","Just A Gigolo/I Ain't Got Nobody , David Lee Roth","Vox Humana , Kenny Loggins","One More Night , Phil Collins","One More Night , Phil Collins","Sussudio , Phil Collins","'Til My Baby Comes Home , Luther Vandross","Don't Come Around Here No More , Tom Petty And The Heartbreakers","Don't Come Around Here No More , Tom Petty And The Heartbreakers","We Are The World , USA For Africa","Sentimental Street , Night Ranger","Sentimental Street , Night Ranger","Just As I Am , Air Supply","Cannonball , Supertramp","Never Surrender , Corey Hart","Never Surrender , Corey Hart","The Power Of Love , Huey Lewis & The News","Tough All Over , John Cafferty & The Beaver Brown Band","Tough All Over , John Cafferty & The Beaver Brown Band","Find A Way , Amy Grant","Don't Lose My Number , Phil Collins","Pop Life , Prince And The Revolution","Pop Life , Prince And The Revolution","Life In One Day , Howard Jones","Shame , The Motels","Shame , The Motels","Cry , Godley & Creme","Everytime You Go Away , Paul Young","Every Step Of The Way , John Waite","Every Step Of The Way , John Waite","I'm Goin' Down , Bruce Springsteen","The Way You Do The Things You Do/My Girl , Daryl Hall John Oates","The Way You Do The Things You Do/My Girl , Daryl Hall John Oates","Sunset Grill , Don Henley","You Are My Lady , Freddie Jackson","Separate Lives , Phil Collins and Marilyn Martin","Separate Lives , Phil Collins and Marilyn Martin","Boy In The Box , Corey Hart","Dancing In The Street , David Bowie & Mick Jagger","Dancing In The Street , David Bowie & Mick Jagger","Election Day , Arcadia","Oh Sheila , Ready For The World","One Night Love Affair , Bryan Adams","One Night Love Affair , Bryan Adams","Object Of My Desire , Starpoint","Be Near Me , ABC","Be Near Me , ABC","Do It For Love , Sheena Easton","Everybody Dance , Ta Mara & The Seen","Object Of My Desire , Starpoint","Object Of My Desire , Starpoint"
29,"Penny Lover , Lionel Richie","Call To The Heart , Giuffria","Call To The Heart , Giuffria","Jungle Love , The Time","The Old Man Down The Road , John Fogerty","The Old Man Down The Road , John Fogerty","Tenderness , General Public","Private Dancer , Tina Turner","Only The Young , Journey","Only The Young , Journey","High On You , Survivor","Somebody , Bryan Adams","Somebody , Bryan Adams","Jungle Love , The Time","Take Me With U , Prince And The Revolution Duet With Apollonia","Along Comes A Woman , Chicago","Along Comes A Woman , Chicago","Some Like It Hot , The Power Station","Lucky , Greg Kihn","Lucky , Greg Kihn","Everything She Wants , Wham!","Axel F , Harold Faltermeyer","Vox Humana , Kenny Loggins","Vox Humana , Kenny Loggins","One Lonely Night , REO Speedwagon","Say You're Wrong , Julian Lennon","Say You're Wrong , Julian Lennon","'Til My Baby Comes Home , Luther Vandross","Raspberry Beret , Prince And The Revolution","New Attitude , Patti LaBelle","New Attitude , Patti LaBelle","Tough All Over , John Cafferty & The Beaver Brown Band","Crazy For You , Madonna","Crazy For You , Madonna","Cannonball , Supertramp","Get It On (Bang A Gong) , The Power Station","Possession Obsession , Daryl Hall John Oates","Possession Obsession , Daryl Hall John Oates","Freeway Of Love , Aretha Franklin","St. Elmo's Fire (Man In Motion) , John Parr","St. Elmo's Fire (Man In Motion) , John Parr","State Of the Heart , Rick Springfield","Invincible (Theme From The Legend Of Billie Jean) , Pat Benatar","Mystery Lady , Billy Ocean","Mystery Lady , Billy Ocean","Sentimental Street , Night Ranger","You Give Good Love , Whitney Houston","You Give Good Love , Whitney Houston","Lonely Ol' Night , John Mellencamp","Every Step Of The Way , John Waite","What About Love? , Heart","What About Love? , Heart","Lovin' Every Minute Of It , Loverboy","Four In The Morning (I Can't Take Anymore) , Night Ranger","Four In The Morning (I Can't Take Anymore) , Night Ranger","One Night Love Affair , Bryan Adams","Lay Your Hands On Me , Thompson Twins","Cry , Godley & Creme","Cry , Godley & Creme","So In Love , Orchestral Manoeuvres In The Dark","Soul Kiss , Olivia Newton-John","Soul Kiss , Olivia Newton-John","Perfect Way , Scritti Politti","And We Danced , Hooters","Tonight She Comes , The Cars","Tonight She Comes , The Cars","Running Up That Hill , Kate Bush","Head Over Heels , Tears For Fears","Head Over Heels , Tears For Fears","Everybody Dance , Ta Mara & The Seen","Goodbye , Night Ranger","Sidewalk Talk , Jellybean Featuring Catherine Buchanan","Sidewalk Talk , Jellybean Featuring Catherine Buchanan"
30,"Love Light In Flight , Stevie Wonder","Tender Years , John Cafferty & The Beaver Brown Band","Tender Years , John Cafferty & The Beaver Brown Band","Bruce , Rick Springfield","Sugar Walls , Sheena Easton","Sugar Walls , Sheena Easton","We Belong , Pat Benatar","Jamie , Ray Parker Jr.","Naughty Naughty , John Parr","Naughty Naughty , John Parr","Keeping The Faith , Billy Joel","Rockin' At Midnight , The Honeydrippers","Rockin' At Midnight , The Honeydrippers","Turn Up The Radio , Autograph","Mr. Telephone Man , New Edition","Turn Up The Radio , Autograph","Turn Up The Radio , Autograph","Radioactive , The Firm","Take Me With U , Prince And The Revolution Duet With Apollonia","Take Me With U , Prince And The Revolution Duet With Apollonia","Forever Man , Eric Clapton","High On You , Survivor","In My House , Mary Jane Girls","In My House , Mary Jane Girls","Walking On Sunshine , Katrina And The Waves","'Til My Baby Comes Home , Luther Vandross","'Til My Baby Comes Home , Luther Vandross","Never Ending Story , Limahl","Would I Lie To You? , Eurythmics","Invisible , Alison Moyet","Invisible , Alison Moyet","Everytime You Go Away , Paul Young","One Lonely Night , REO Speedwagon","One Lonely Night , REO Speedwagon","Possession Obsession , Daryl Hall John Oates","Possession Obsession , Daryl Hall John Oates","Who's Holding Donna Now , Debarge","Who's Holding Donna Now , Debarge","What About Love? , Heart","Find A Way , Amy Grant","Find A Way , Amy Grant","You're Only Human (Second Wind) , Billy Joel","Cherish , Kool & The Gang","Life In One Day , Howard Jones","Life In One Day , Howard Jones","A View To A Kill , Duran Duran","Dress You Up , Madonna","Dress You Up , Madonna","Saving All My Love For You , Whitney Houston","Who's Holding Donna Now , Debarge","Part-Time Lover , Stevie Wonder","Part-Time Lover , Stevie Wonder","The Way You Do The Things You Do/My Girl , Daryl Hall John Oates","I'm Gonna Tear Your Playhouse Down , Paul Young","I'm Gonna Tear Your Playhouse Down , Paul Young","We Built This City , Starship","Dare Me , The Pointer Sisters","The Way You Do The Things You Do/My Girl , Daryl Hall John Oates","The Way You Do The Things You Do/My Girl , Daryl Hall John Oates","One Of The Living , Tina Turner","Perfect Way , Scritti Politti","Perfect Way , Scritti Politti","I Miss You , Klymaxx","Sisters Are Doin' It For Themselves , Eurythmics & Aretha Franklin","Running Up That Hill , Kate Bush","Running Up That Hill , Kate Bush","Emergency , Kool & The Gang","Love Is The Seventh Wave , Sting","Love Is The Seventh Wave , Sting","Spies Like Us , Paul McCartney","Lay Your Hands On Me , Thompson Twins","When The Going Gets Tough, The Tough Get Going , Billy Ocean","When The Going Gets Tough, The Tough Get Going , Billy Ocean"
31,"Neutron Dance , The Pointer Sisters","Solid , Ashford & Simpson","Solid , Ashford & Simpson","Misled , Kool & The Gang","Money Changes Everything , Cyndi Lauper","Money Changes Everything , Cyndi Lauper","Do What You Do , Jermaine Jackson","Lover Girl , Teena Marie","Money Changes Everything , Cyndi Lauper","Money Changes Everything , Cyndi Lauper","I Would Die 4 U , Prince And The Revolution","You're The Inspiration , Chicago","You're The Inspiration , Chicago","Obsession , Animotion","Crazy For You , Madonna","This Is Not America , David Bowie/Pat Metheny Group","This Is Not America , David Bowie/Pat Metheny Group","This Is Not America , David Bowie/Pat Metheny Group","Some Things Are Better Left Unsaid , Daryl Hall John Oates","Some Things Are Better Left Unsaid , Daryl Hall John Oates","Keeping The Faith , Billy Joel","Too Late For Goodbyes , Julian Lennon","One Lonely Night , REO Speedwagon","One Lonely Night , REO Speedwagon","Celebrate Youth , Rick Springfield","Angel , Madonna","Angel , Madonna","The Search Is Over , Survivor","Invisible , Alison Moyet","'Til My Baby Comes Home , Luther Vandross","'Til My Baby Comes Home , Luther Vandross","Rhythm Of The Night , Debarge","Getcha Back , The Beach Boys","Getcha Back , The Beach Boys","19 , Paul Hardcastle","People Are People , Depeche Mode","You Spin Me Round (Like A Record) , Dead Or Alive","You Spin Me Round (Like A Record) , Dead Or Alive","Smuggler's Blues , Glenn Frey","We Don't Need Another Hero (Thunderdome) , Tina Turner","We Don't Need Another Hero (Thunderdome) , Tina Turner","Crazy In The Night (Barking At Airplanes) , Kim Carnes","Mystery Lady , Billy Ocean","Freedom , Wham!","Freedom , Wham!","Raspberry Beret , Prince And The Revolution","There Must Be An Angel , Eurythmics","There Must Be An Angel , Eurythmics","Glory Days , Bruce Springsteen","Fortress Around Your Heart , Sting","I Got You Babe , UB40","I Got You Babe , UB40","Shout , Tears For Fears","I Got You Babe , UB40","I Got You Babe , UB40","You Belong To The City , Glenn Frey","Love Theme From St. Elmo's Fire (Instrumental) , David Foster","Don't Lose My Number , Phil Collins","Don't Lose My Number , Phil Collins","Four In The Morning (I Can't Take Anymore) , Night Ranger","Sleeping Bag , ZZ Top","Sleeping Bag , ZZ Top","I'm Goin' Down , Bruce Springsteen","Say You, Say Me , Lionel Richie","Object Of My Desire , Starpoint","Object Of My Desire , Starpoint","Take On Me , a-ha","Conga , Miami Sound Machine","Conga , Miami Sound Machine","Go Home , Stevie Wonder","My Hometown , Bruce Springsteen","Sex As A Weapon , Pat Benatar","Sex As A Weapon , Pat Benatar"
32,"Tender Years , John Cafferty & The Beaver Brown Band","All Through The Night , Cyndi Lauper","All Through The Night , Cyndi Lauper","Tender Years , John Cafferty & The Beaver Brown Band","California Girls , David Lee Roth","California Girls , David Lee Roth","Mistake No. 3 , Culture Club","Mistake No. 3 , Culture Club","Keeping The Faith , Billy Joel","Keeping The Faith , Billy Joel","Just Another Night , Mick Jagger","Nightshift , Commodores","Nightshift , Commodores","Take Me With U , Prince And The Revolution Duet With Apollonia","Rhythm Of The Night , Debarge","Easy Lover , Philip Bailey With Phil Collins","Easy Lover , Philip Bailey With Phil Collins","Why Can't I Have You , The Cars","Save A Prayer , Duran Duran","Save A Prayer , Duran Duran","Lucky , Greg Kihn","Vox Humana , Kenny Loggins","Celebrate Youth , Rick Springfield","Celebrate Youth , Rick Springfield","Heaven , Bryan Adams","Smuggler's Blues , Glenn Frey","Smuggler's Blues , Glenn Frey","Some Things Are Better Left Unsaid , Daryl Hall John Oates","Celebrate Youth , Rick Springfield","Obsession , Animotion","Obsession , Animotion","Sentimental Street , Night Ranger","If You Love Somebody Set Them Free , Sting","If You Love Somebody Set Them Free , Sting","People Are People , Depeche Mode","Who's Holding Donna Now , Debarge","What About Love? , Heart","What About Love? , Heart","Possession Obsession , Daryl Hall John Oates","Cannonball , Supertramp","Cannonball , Supertramp","Invincible (Theme From The Legend Of Billie Jean) , Pat Benatar","Find A Way , Amy Grant","Smokin' In The Boys Room , Motley Crue","Smokin' In The Boys Room , Motley Crue","Shame , The Motels","Oh Sheila , Ready For The World","Oh Sheila , Ready For The World","Rock Me Tonight , Freddie Jackson","Dancing In The Street , David Bowie & Mick Jagger","Lovin' Every Minute Of It , Loverboy","Lovin' Every Minute Of It , Loverboy","Never Surrender , Corey Hart","There Must Be An Angel , Eurythmics","There Must Be An Angel , Eurythmics","And We Danced , Hooters","Never , Heart","Boy In The Box , Corey Hart","Boy In The Box , Corey Hart","The Way You Do The Things You Do/My Girl , Daryl Hall John Oates","Alive & Kicking , Simple Minds","Alive & Kicking , Simple Minds","Sunset Grill , Don Henley","Wrap Her Up , Elton John","Walk Of Life , Dire Straits","Walk Of Life , Dire Straits","Talk To Me , Stevie Nicks","You're A Friend Of Mine , Clarence Clemons & Jackson Browne","You're A Friend Of Mine , Clarence Clemons & Jackson Browne","Goodbye , Night Ranger","Do It For Love , Sheena Easton","Face The Face , Pete Townshend","Face The Face , Pete Townshend"
33,"The Belle Of St. Mark , Sheila E.","Jungle Love , The Time","Jungle Love , The Time","Money Changes Everything , Cyndi Lauper","Can't Fight This Feeling , REO Speedwagon","Can't Fight This Feeling , REO Speedwagon","Rockin' At Midnight , The Honeydrippers","Only The Young , Journey","Material Girl , Madonna","Material Girl , Madonna","One More Night , Phil Collins","Turn Up The Radio , Autograph","Turn Up The Radio , Autograph","Missing You , Diana Ross","This Is Not America , David Bowie/Pat Metheny Group","Why Can't I Have You , The Cars","Why Can't I Have You , The Cars","Lucky , Greg Kihn","Rock And Roll Girls , John Fogerty","Rock And Roll Girls , John Fogerty","Everybody Wants To Rule The World , Tears For Fears","Fresh , Kool & The Gang","Walking On Sunshine , Katrina And The Waves","Walking On Sunshine , Katrina And The Waves","'Til My Baby Comes Home , Luther Vandross","Along Comes A Woman , Chicago","Along Comes A Woman , Chicago","Invisible , Alison Moyet","Voices Carry , 'Til Tuesday","You Give Good Love , Whitney Houston","You Give Good Love , Whitney Houston","Getcha Back , The Beach Boys","Cannonball , Supertramp","Cannonball , Supertramp","Who's Holding Donna Now , Debarge","Never Surrender , Corey Hart","Freeway Of Love , Aretha Franklin","Freeway Of Love , Aretha Franklin","Walking On Sunshine , Katrina And The Waves","Getcha Back , The Beach Boys","Getcha Back , The Beach Boys","Not Enough Love In The World , Don Henley","Dare Me , The Pointer Sisters","The Search Is Over , Survivor","The Search Is Over , Survivor","I Wonder If I Take You Home , Lisa Lisa And Clult Jam With Full Force","Live Every Moment , REO Speedwagon","Live Every Moment , REO Speedwagon","State Of the Heart , Rick Springfield","C-I-T-Y , John Cafferty & The Beaver Brown Band","No Lookin' Back , Michael McDonald","No Lookin' Back , Michael McDonald","Life In One Day , Howard Jones","Sunset Grill , Don Henley","Sunset Grill , Don Henley","Lay Your Hands On Me , Thompson Twins","Communication , The Power Station","Communication , The Power Station","Communication , The Power Station","Soul Kiss , Olivia Newton-John","The Night Is Still Young , Billy Joel","The Night Is Still Young , Billy Joel","The Night Is Still Young , Billy Joel","Girls Are More Fun , Ray Parker Jr.","Lovin' Every Minute Of It , Loverboy","Lovin' Every Minute Of It , Loverboy","Burning Heart , Survivor","Soul Kiss , Olivia Newton-John","Soul Kiss , Olivia Newton-John","Miami Vice Theme , Jan Hammer","You Belong To The City , Glenn Frey","Who's Zoomin' Who , Aretha Franklin","Who's Zoomin' Who , Aretha Franklin"
34,"Method Of Modern Love , Daryl Hall John Oates","Hello Again , The Cars","Hello Again , The Cars","No More Lonely Nights , Paul McCartney","Mr. Telephone Man , New Edition","Mr. Telephone Man , New Edition","Private Dancer , Tina Turner","Relax , Frankie Goes To Hollywood","Save A Prayer , Duran Duran","Save A Prayer , Duran Duran","Somebody , Bryan Adams","I Wanna Hear It From Your Lips , Eric Carmen","I Wanna Hear It From Your Lips , Eric Carmen","This Is Not America , David Bowie/Pat Metheny Group","Why Can't I Have You , The Cars","One Night In Bangkok , Murray Head","One Night In Bangkok , Murray Head","I Want To Know What Love Is , Foreigner","New Attitude , Patti LaBelle","New Attitude , Patti LaBelle","Careless Whisper , Wham! Featuring George Michael","Just A Gigolo/I Ain't Got Nobody , David Lee Roth","Heaven , Bryan Adams","Heaven , Bryan Adams","Say You're Wrong , Julian Lennon","Lost In Love , New Edition","Lost In Love , New Edition","Lost In Love , New Edition","Nightshift , Commodores","Tough All Over , John Cafferty & The Beaver Brown Band","Tough All Over , John Cafferty & The Beaver Brown Band","Invisible , Alison Moyet","Just As I Am , Air Supply","Just As I Am , Air Supply","Get It On (Bang A Gong) , The Power Station","Shout , Tears For Fears","The Power Of Love , Huey Lewis & The News","The Power Of Love , Huey Lewis & The News","Rock Me Tonight , Freddie Jackson","Not Enough Love In The World , Don Henley","Not Enough Love In The World , Don Henley","Mystery Lady , Billy Ocean","Life In One Day , Howard Jones","Voices Carry , 'Til Tuesday","Voices Carry , 'Til Tuesday","Live Every Moment , REO Speedwagon","Cry , Godley & Creme","Cry , Godley & Creme","When Your Heart Is Weak , Cock Robin","You Spin Me Round (Like A Record) , Dead Or Alive","The Way You Do The Things You Do/My Girl , Daryl Hall John Oates","The Way You Do The Things You Do/My Girl , Daryl Hall John Oates","Four In The Morning (I Can't Take Anymore) , Night Ranger","Summer Of '69 , Bryan Adams","Summer Of '69 , Bryan Adams","Invincible (Theme From The Legend Of Billie Jean) , Pat Benatar","Who's Zoomin' Who , Aretha Franklin","Broken Wings , Mr. Mister","Broken Wings , Mr. Mister","Perfect Way , Scritti Politti","Election Day , Arcadia","Election Day , Arcadia","Party All The Time , Eddie Murphy","Running Up That Hill , Kate Bush","Emergency , Kool & The Gang","Emergency , Kool & The Gang","Love Is The Seventh Wave , Sting","Do It For Love , Sheena Easton","Do It For Love , Sheena Easton","Part-Time Lover , Stevie Wonder","Sex As A Weapon , Pat Benatar","Wrap Her Up , Elton John","Wrap Her Up , Elton John"
35,"Solid , Ashford & Simpson","Operator , Midnight Star","Operator , Midnight Star","Sugar Walls , Sheena Easton","Mistake No. 3 , Culture Club","Mistake No. 3 , Culture Club","Only The Young , Journey","Naughty Naughty , John Parr","Ooh Ooh Song , Pat Benatar","Ooh Ooh Song , Pat Benatar","Ooh Ooh Song , Pat Benatar","Operator , Midnight Star","Operator , Midnight Star","Why Can't I Have You , The Cars","Along Comes A Woman , Chicago","Don't You (Forget About Me) , Simple Minds","Don't You (Forget About Me) , Simple Minds","Misled , Kool & The Gang","Don't Come Around Here No More , Tom Petty And The Heartbreakers","Don't Come Around Here No More , Tom Petty And The Heartbreakers","The Bird , The Time","The Bird , The Time","Can't Fight This Feeling , REO Speedwagon","Can't Fight This Feeling , REO Speedwagon","Lost In Love , New Edition","Never Ending Story , Limahl","Never Ending Story , Limahl","Would I Lie To You? , Eurythmics","A View To A Kill , Duran Duran","The Goonies `R' Good Enough , Cyndi Lauper","The Goonies `R' Good Enough , Cyndi Lauper","Crazy In The Night (Barking At Airplanes) , Kim Carnes","One Night In Bangkok , Murray Head","One Night In Bangkok , Murray Head","Never Surrender , Corey Hart","Never Ending Story , Limahl","Little By Little , Robert Plant","Little By Little , Robert Plant","Find A Way , Amy Grant","State Of the Heart , Rick Springfield","State Of the Heart , Rick Springfield","Don't Lose My Number , Phil Collins","Pop Life , Prince And The Revolution","Sussudio , Phil Collins","Sussudio , Phil Collins","Dress You Up , Madonna","When Your Heart Is Weak , Cock Robin","When Your Heart Is Weak , Cock Robin","Live Every Moment , REO Speedwagon","No Lookin' Back , Michael McDonald","I'm Goin' Down , Bruce Springsteen","I'm Goin' Down , Bruce Springsteen","No Lookin' Back , Michael McDonald","Be Near Me , ABC","Be Near Me , ABC","You Are My Lady , Freddie Jackson","Boy In The Box , Corey Hart","So In Love , Orchestral Manoeuvres In The Dark","So In Love , Orchestral Manoeuvres In The Dark","Sleeping Bag , ZZ Top","I Miss You , Klymaxx","I Miss You , Klymaxx","Girls Are More Fun , Ray Parker Jr.","Small Town , John Mellencamp","Burning Heart , Survivor","Burning Heart , Survivor","Conga , Miami Sound Machine","Love Theme From St. Elmo's Fire (Instrumental) , David Foster","Love Theme From St. Elmo's Fire (Instrumental) , David Foster","You Are My Lady , Freddie Jackson","Sidewalk Talk , Jellybean Featuring Catherine Buchanan","How Will I Know , Whitney Houston","How Will I Know , Whitney Houston"
