,1999-01-01,1999-01-06,1999-01-11,1999-01-16,1999-01-21,1999-01-26,1999-01-31,1999-02-05,1999-02-10,1999-02-15,1999-02-20,1999-02-25,1999-03-02,1999-03-07,1999-03-12,1999-03-17,1999-03-22,1999-03-27,1999-04-01,1999-04-06,1999-04-11,1999-04-16,1999-04-21,1999-04-26,1999-05-01,1999-05-06,1999-05-11,1999-05-16,1999-05-21,1999-05-26,1999-05-31,1999-06-05,1999-06-10,1999-06-15,1999-06-20,1999-06-25,1999-06-30,1999-07-05,1999-07-10,1999-07-15,1999-07-20,1999-07-25,1999-07-30,1999-08-04,1999-08-09,1999-08-14,1999-08-19,1999-08-24,1999-08-29,1999-09-03,1999-09-08,1999-09-13,1999-09-18,1999-09-23,1999-09-28,1999-10-03,1999-10-08,1999-10-13,1999-10-18,1999-10-23,1999-10-28,1999-11-02,1999-11-07,1999-11-12,1999-11-17,1999-11-22,1999-11-27,1999-12-02,1999-12-07,1999-12-12,1999-12-17,1999-12-22,1999-12-27
22,"The First Night , Monica","The First Night , Monica","Miami , Will Smith","Miami , Will Smith","(God Must Have Spent) A Little More Time On You , 'N Sync","I Don't Want To Miss A Thing , Mark Chesnutt","Can I Get A... , Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A... , Jay-Z Featuring Amil (Of Major Coinz) & Ja","These Are The Times , Dru Hill","Lately , Divine","Lately , Divine","I Still Believe , Mariah Carey","I'm Your Angel , R. Kelly & Celine Dion","Taking Everything , Gerald Levert","Taking Everything , Gerald Levert","Faded Pictures , Case & Joe","I'm Not Ready , Keith Sweat","I'm Not Ready , Keith Sweat","Have You Ever? , Brandy","What It's Like , Everlast","What It's Like , Everlast","What It's Like , Everlast","What It's Like , Everlast","All Night Long , Faith Evans Featuring Puff Daddy","All Night Long , Faith Evans Featuring Puff Daddy","I Want It That Way , Backstreet Boys","I Want It That Way , Backstreet Boys","If You (Lovin' Me) , Silk","If You (Lovin' Me) , Silk","Wild Wild West , Will Smith Featuring Dru Hill & Kool Mo Dee","The Hardest Thing , 98 Degrees","The Hardest Thing , 98 Degrees","Heartbreak Hotel , Whitney Houston Feat. Faith Evans & Kelly Price","Believe , Cher","Slide , Goo Goo Dolls","Slide , Goo Goo Dolls","Anywhere , 112 Featuring Lil'z","Beautiful Stranger , Madonna","Beautiful Stranger , Madonna","Beautiful Stranger , Madonna","You'll Be In My Heart , Phil Collins","Happily Ever After , Case","Happily Ever After , Case","Happily Ever After , Case","Scar Tissue , Red Hot Chili Peppers","Scar Tissue , Red Hot Chili Peppers","Smile , Vitamin C Featuring Lady Saw","Unpretty , TLC","She's All I Ever Had , Ricky Martin","She's All I Ever Had , Ricky Martin","Jamboree , Naughty By Nature Featuring Zhane","Heartbreaker , Mariah Carey Featuring Jay-Z","Heartbreaker , Mariah Carey Featuring Jay-Z","Heartbreaker , Mariah Carey Featuring Jay-Z","Bills, Bills, Bills , Destiny's Child","Lost In You , Garth Brooks as Chris Gaines","Lost In You , Garth Brooks as Chris Gaines","I Want It That Way , Backstreet Boys","(You Drive Me) Crazy , Britney Spears","(You Drive Me) Crazy , Britney Spears","Black Balloon , Goo Goo Dolls","Back That Thang Up , Juvenile Featuring Mannie Fresh & Lil' Wayne","Man! I Feel Like A Woman! , Shania Twain","Man! I Feel Like A Woman! , Shania Twain","I Want It All , Warren G Featuring Mack 10","I Do (Cherish You) , 98 Degrees","I Do (Cherish You) , 98 Degrees","Then The Morning Comes , Smash Mouth","(You Drive Me) Crazy , Britney Spears","Someday , Sugar Ray","Someday , Sugar Ray","4, 5, 6 , Sole Featuring JT Money & Kandi","Big Deal , LeAnn Rimes"
23,"Take Me There , BLACKstreet & Mya Featuring Mase & Blinky Blink","Angel , Sarah McLachlan","I Don't Want To Miss A Thing , Mark Chesnutt","I Don't Want To Miss A Thing , Mark Chesnutt","I Don't Want To Miss A Thing , Mark Chesnutt","These Are The Times , Dru Hill","These Are The Times , Dru Hill","These Are The Times , Dru Hill","Take Me There , BLACKstreet & Mya Featuring Mase & Blinky Blink","When A Woman's Fed Up , R. Kelly","When A Woman's Fed Up , R. Kelly","When You Believe , Whitney Houston & Mariah Carey","I Don't Want To Miss A Thing , Mark Chesnutt","Sweet Lady , Tyrese","Sweet Lady , Tyrese","Sweet Lady , Tyrese","Save Tonight , Eagle-Eye Cherry","Save Tonight , Eagle-Eye Cherry","(God Must Have Spent) A Little More Time On You , 'N Sync","It Ain't My Fault 1 & 2 , Silkk The Shocker Featuring Mystikal","Hard Knock Life (Ghetto Anthem) , JAY-Z","Hard Knock Life (Ghetto Anthem) , JAY-Z","These Are The Times , Dru Hill","Back 2 Good , matchbox 20","Back 2 Good , matchbox 20","C'est La Vie , B*Witched","...Baby One More Time , Britney Spears","Angel Of Mine , Monica","Angel Of Mine , Monica","Fly Away , Lenny Kravitz","What's It Gonna Be?! , Busta Rhymes Featuring Janet","What's It Gonna Be?! , Busta Rhymes Featuring Janet","All Star , Smash Mouth","What It's Like , Everlast","Please Remember Me , Tim McGraw","Please Remember Me , Tim McGraw","I Will Remember You (Live) , Sarah McLachlan","You'll Be In My Heart , Phil Collins","You'll Be In My Heart , Phil Collins","Almost Doesn't Count , Brandy","Happily Ever After , Case","You'll Be In My Heart , Phil Collins","You'll Be In My Heart , Phil Collins","That Don't Impress Me Much , Shania Twain","Happily Ever After , Case","Happily Ever After , Case","Amazed , Lonestar","Fortunate , Maxwell","Spend My Life With You , Eric Benet Featuring Tamia","Spend My Life With You , Eric Benet Featuring Tamia","Out Of My Head , Fastball","Out Of My Head , Fastball","Out Of My Head , Fastball","If You Had My Love , Jennifer Lopez","So Anxious , Ginuwine","Back At One , Brian McKnight","Back At One , Brian McKnight","(You Drive Me) Crazy , Britney Spears","She's So High , Tal Bachman","She's So High , Tal Bachman","U Know What's Up , Donell Jones","If I Could Turn Back The Hands Of Time , R. Kelly","I Love You , Martina McBride","I Love You , Martina McBride","Bring It All To Me , Blaque","We Can't Be Friends , Deborah Cox With R.L.","We Can't Be Friends , Deborah Cox With R.L.","Scar Tissue , Red Hot Chili Peppers","Meet Virginia , Train","Back That Thang Up , Juvenile Featuring Mannie Fresh & Lil' Wayne","Back That Thang Up , Juvenile Featuring Mannie Fresh & Lil' Wayne","Get It On Tonite , Montell Jordan","Meet Virginia , Train"
24,"Angel , Sarah McLachlan","Iris , Goo Goo Dolls","My Favorite Mistake , Sheryl Crow","My Favorite Mistake , Sheryl Crow","When You Believe , Whitney Houston & Mariah Carey","Can I Get A... , Jay-Z Featuring Amil (Of Major Coinz) & Ja","From This Moment On , Shania Twain","From This Moment On , Shania Twain","Trippin' , Total Featuring Missy Elliott","These Are The Times , Dru Hill","These Are The Times , Dru Hill","Ex-Factor , Lauryn Hill","Ex-Factor , Lauryn Hill","When A Woman's Fed Up , R. Kelly","When A Woman's Fed Up , R. Kelly","Miami , Will Smith","C'est La Vie , B*Witched","C'est La Vie , B*Witched","Save Tonight , Eagle-Eye Cherry","Please Remember Me , Tim McGraw","Give It To You , Jordan Knight","Give It To You , Jordan Knight","It Ain't My Fault 1 & 2 , Silkk The Shocker Featuring Mystikal","The Hardest Thing , 98 Degrees","The Hardest Thing , 98 Degrees","That Don't Impress Me Much , Shania Twain","Angel , Sarah McLachlan","Almost Doesn't Count , Brandy","Almost Doesn't Count , Brandy","Almost Doesn't Count , Brandy","Fly Away , Lenny Kravitz","Fly Away , Lenny Kravitz","Sweet Lady , Tyrese","Sweet Lady , Tyrese","What It's Like , Everlast","What It's Like , Everlast","Please Remember Me , Tim McGraw","Every Morning , Sugar Ray","Every Morning , Sugar Ray","Anywhere , 112 Featuring Lil'z","Anywhere , 112 Featuring Lil'z","No Pigeons , Sporty Thievz Featuring Mr. Woods","No Pigeons , Sporty Thievz Featuring Mr. Woods","No Scrubs , TLC","Sometimes , Britney Spears","Sometimes , Britney Spears","Better Days (And The Bottom Drops Out) , Citizen King","Better Days (And The Bottom Drops Out) , Citizen King","It's Not Right But It's Okay , Whitney Houston","It's Not Right But It's Okay , Whitney Houston","Smile , Vitamin C Featuring Lady Saw","Back That Thang Up , Juvenile Featuring Mannie Fresh & Lil' Wayne","Back That Thang Up , Juvenile Featuring Mannie Fresh & Lil' Wayne","Back That Thang Up , Juvenile Featuring Mannie Fresh & Lil' Wayne","Back That Thang Up , Juvenile Featuring Mannie Fresh & Lil' Wayne","Spend My Life With You , Eric Benet Featuring Tamia","Spend My Life With You , Eric Benet Featuring Tamia","Lost In You , Garth Brooks as Chris Gaines","Get Gone , Ideal","Get Gone , Ideal","Waiting For Tonight , Jennifer Lopez","I Wanna Love You Forever , Jessica Simpson","Larger Than Life , Backstreet Boys","Larger Than Life , Backstreet Boys","Larger Than Life , Backstreet Boys","I Love You , Martina McBride","I Love You , Martina McBride","Will 2K , Will Smith Featuring K-Ci","Will 2K , Will Smith Featuring K-Ci","Learn To Fly , Foo Fighters","Learn To Fly , Foo Fighters","Back That Thang Up , Juvenile Featuring Mannie Fresh & Lil' Wayne","Unpretty , TLC"
25,"I'll Be , Edwin McCain","Pushin' Weight , Ice Cube Featuring Mr. Short Khop","These Are The Times , Dru Hill","These Are The Times , Dru Hill","Ghetto Cowboy , Mo Thugs Family Featuring Bone Thugs-N-Harmony","(God Must Have Spent) A Little More Time On You , 'N Sync","Ghetto Cowboy , Mo Thugs Family Featuring Bone Thugs-N-Harmony","Ghetto Cowboy , Mo Thugs Family Featuring Bone Thugs-N-Harmony","Can I Get A... , Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A... , Jay-Z Featuring Amil (Of Major Coinz) & Ja","Can I Get A... , Jay-Z Featuring Amil (Of Major Coinz) & Ja","No Scrubs , TLC","Stay The Same , Joey McIntyre","I Don't Want To Miss A Thing , Mark Chesnutt","I Don't Want To Miss A Thing , Mark Chesnutt","Ex-Factor , Lauryn Hill","Ex-Factor , Lauryn Hill","Ex-Factor , Lauryn Hill","I'm Not Ready , Keith Sweat","Have You Ever? , Brandy","We Like To Party! , Vengaboys","We Like To Party! , Vengaboys","We Like To Party! , Vengaboys","Stay The Same , Joey McIntyre","Stay The Same , Joey McIntyre","Back 2 Good , matchbox 20","Ex-Factor , Lauryn Hill","Back 2 Good , matchbox 20","Back 2 Good , matchbox 20","Angel Of Mine , Monica","If You (Lovin' Me) , Silk","If You (Lovin' Me) , Silk","Happily Ever After , Case","Heartbreak Hotel , Whitney Houston Feat. Faith Evans & Kelly Price","Believe , Cher","Believe , Cher","Slide , Goo Goo Dolls","Sometimes , Britney Spears","Sometimes , Britney Spears","Tell Me It's Real , K-Ci & JoJo","Summer Girls , LFO","Someday , Sugar Ray","Someday , Sugar Ray","She's So High , Tal Bachman","Amazed , Lonestar","Amazed , Lonestar","Smooth , Santana Featuring Rob Thomas","Happily Ever After , Case","I Will Remember You (Live) , Sarah McLachlan","I Will Remember You (Live) , Sarah McLachlan","Spend My Life With You , Eric Benet Featuring Tamia","It's All About You (Not About Me) , Tracie Spencer","It's All About You (Not About Me) , Tracie Spencer","Never Gonna Let You Go , Faith Evans","If You Had My Love , Jennifer Lopez","So Anxious , Ginuwine","So Anxious , Ginuwine","Spend My Life With You , Eric Benet Featuring Tamia","Vivrant Thing , Q-Tip","Vivrant Thing , Q-Tip","Vivrant Thing , Q-Tip","I Love You , Martina McBride","Gotta Man , Eve","Gotta Man , Eve","I Love You , Martina McBride","Will 2K , Will Smith Featuring K-Ci","Will 2K , Will Smith Featuring K-Ci","Meet Virginia , Train","Scar Tissue , Red Hot Chili Peppers","Big Deal , LeAnn Rimes","Big Deal , LeAnn Rimes","Big Deal , LeAnn Rimes","Breathe , Faith Hill"
26,"My Favorite Mistake , Sheryl Crow","Miami , Will Smith","Too Close , Next","Too Close , Next","This Kiss , Faith Hill","Taking Everything , Gerald Levert","Every Morning , Sugar Ray","Every Morning , Sugar Ray","When A Woman's Fed Up , R. Kelly","Ex-Factor , Lauryn Hill","Ex-Factor , Lauryn Hill","Sweet Lady , Tyrese","Sweet Lady , Tyrese","How Forever Feels , Kenny Chesney","How Forever Feels , Kenny Chesney","How Forever Feels , Kenny Chesney","Sweet Lady , Tyrese","Sweet Lady , Tyrese","Ex-Factor , Lauryn Hill","You , Jesse Powell","(God Must Have Spent) A Little More Time On You , 'N Sync","(God Must Have Spent) A Little More Time On You , 'N Sync","Anywhere , 112 Featuring Lil'z","You , Jesse Powell","You , Jesse Powell","We Like To Party! , Vengaboys","All I Have To Give , Backstreet Boys","Angel , Sarah McLachlan","Angel , Sarah McLachlan","If You (Lovin' Me) , Silk","All Star , Smash Mouth","All Star , Smash Mouth","Did You Ever Think , R. Kelly","Write This Down , George Strait","Sometimes , Britney Spears","Sometimes , Britney Spears","Sometimes , Britney Spears","Tell Me It's Real , K-Ci & JoJo","Tell Me It's Real , K-Ci & JoJo","Every Morning , Sugar Ray","Almost Doesn't Count , Brandy","Anywhere , 112 Featuring Lil'z","Anywhere , 112 Featuring Lil'z","Amazed , Lonestar","Better Days (And The Bottom Drops Out) , Citizen King","Better Days (And The Bottom Drops Out) , Citizen King","Kiss Me , Sixpence None The Richer","Amazed , Lonestar","Black Balloon , Goo Goo Dolls","Black Balloon , Goo Goo Dolls","Black Balloon , Goo Goo Dolls","Tell Me It's Real , K-Ci & JoJo","Tell Me It's Real , K-Ci & JoJo","Out Of My Head , Fastball","Back At One , Brian McKnight","Bills, Bills, Bills , Destiny's Child","Bills, Bills, Bills , Destiny's Child","Vivrant Thing , Q-Tip","Spend My Life With You , Eric Benet Featuring Tamia","Spend My Life With You , Eric Benet Featuring Tamia","Bailamos , Enrique Iglesias","Black Balloon , Goo Goo Dolls","I Want It All , Warren G Featuring Mack 10","I Want It All , Warren G Featuring Mack 10","All Star , Smash Mouth","Then The Morning Comes , Smash Mouth","Then The Morning Comes , Smash Mouth","I Do (Cherish You) , 98 Degrees","4, 5, 6 , Sole Featuring JT Money & Kandi","15 Minutes , Marc Nelson","15 Minutes , Marc Nelson","Get Gone , Ideal","Back That Thang Up , Juvenile Featuring Mannie Fresh & Lil' Wayne"
27,"How Deep Is Your Love , Dru Hill Featuring Redman","How Deep Is Your Love , Dru Hill Featuring Redman","Inside Out , Eve 6","Inside Out , Eve 6","I'll Be , Edwin McCain","Iris , Goo Goo Dolls","(God Must Have Spent) A Little More Time On You , 'N Sync","(God Must Have Spent) A Little More Time On You , 'N Sync","Doo Wop (That Thing) , Lauryn Hill","Take Me There , BLACKstreet & Mya Featuring Mase & Blinky Blink","Take Me There , BLACKstreet & Mya Featuring Mase & Blinky Blink","These Are The Times , Dru Hill","Lullaby , Shawn Mullins","Lullaby , Shawn Mullins","Lullaby , Shawn Mullins","The Animal Song , Savage Garden","Fly Away , Lenny Kravitz","Fly Away , Lenny Kravitz","Nobody's Supposed To Be Here , Deborah Cox","Back 2 Good , matchbox 20","My First Night With You , Mya","My First Night With You , Mya","My First Night With You , Mya","We Like To Party! , Vengaboys","We Like To Party! , Vengaboys","All Night Long , Faith Evans Featuring Puff Daddy","I Still Believe , Mariah Carey","You Won't Ever Be Lonely , Andy Griggs","You Won't Ever Be Lonely , Andy Griggs","You Won't Ever Be Lonely , Andy Griggs","Angel Of Mine , Monica","Angel Of Mine , Monica","Fly Away , Lenny Kravitz","Sometimes , Britney Spears","I Will Remember You (Live) , Sarah McLachlan","I Will Remember You (Live) , Sarah McLachlan","What It's Like , Everlast","Please Remember Me , Tim McGraw","Please Remember Me , Tim McGraw","Slide , Goo Goo Dolls","Tell Me It's Real , K-Ci & JoJo","Chante's Got A Man , Chante Moore","Chante's Got A Man , Chante Moore","So Anxious , Ginuwine","Lesson In Leavin' , Jo Dee Messina","Lesson In Leavin' , Jo Dee Messina","Lesson In Leavin' , Jo Dee Messina","I Do (Cherish You) , 98 Degrees","Jigga My N**** , JAY-Z","Jigga My N**** , JAY-Z","Jigga My N**** , JAY-Z","Steal My Sunshine , Len","Steal My Sunshine , Len","Something Like That , Tim McGraw","Something Like That , Tim McGraw","Something Like That , Tim McGraw","Something Like That , Tim McGraw","I Want It All , Warren G Featuring Mack 10","I Want It All , Warren G Featuring Mack 10","I Want It All , Warren G Featuring Mack 10","I Want It All , Warren G Featuring Mack 10","I Want It All , Warren G Featuring Mack 10","Vivrant Thing , Q-Tip","Vivrant Thing , Q-Tip","If I Could Turn Back The Hands Of Time , R. Kelly","Larger Than Life , Backstreet Boys","Larger Than Life , Backstreet Boys","Genie In A Bottle , Christina Aguilera","What A Girl Wants , Christina Aguilera","Breathe , Faith Hill","Breathe , Faith Hill","Breathe , Faith Hill","4, 5, 6 , Sole Featuring JT Money & Kandi"
28,"Miami , Will Smith","I'll Be , Edwin McCain","How Deep Is Your Love , Dru Hill Featuring Redman","How Deep Is Your Love , Dru Hill Featuring Redman","My Favorite Mistake , Sheryl Crow","When A Woman's Fed Up , R. Kelly","Heartbreak Hotel , Whitney Houston Feat. Faith Evans & Kelly Price","Heartbreak Hotel , Whitney Houston Feat. Faith Evans & Kelly Price","Ghetto Cowboy , Mo Thugs Family Featuring Bone Thugs-N-Harmony","Trippin' , Total Featuring Missy Elliott","Trippin' , Total Featuring Missy Elliott","Lately , Divine","Hands , Jewel","Back 2 Good , matchbox 20","Back 2 Good , matchbox 20","Written In The Stars , Elton John & LeAnn Rimes","How Forever Feels , Kenny Chesney","How Forever Feels , Kenny Chesney","Fly Away , Lenny Kravitz","(God Must Have Spent) A Little More Time On You , 'N Sync","Ex-Factor , Lauryn Hill","Ex-Factor , Lauryn Hill","One More Try , Divine","When I Close My Eyes , Shanice","When I Close My Eyes , Shanice","Save Tonight , Eagle-Eye Cherry","Back 2 Good , matchbox 20","...Baby One More Time , Britney Spears","...Baby One More Time , Britney Spears","Back 2 Good , matchbox 20","Write This Down , George Strait","Write This Down , George Strait","Write This Down , George Strait","Fly Away , Lenny Kravitz","Sweet Lady , Tyrese","Sweet Lady , Tyrese","Beautiful Stranger , Madonna","Slide , Goo Goo Dolls","Slide , Goo Goo Dolls","Amazed , Lonestar","Amazed , Lonestar","Bailamos , Enrique Iglesias","Bailamos , Enrique Iglesias","Lesson In Leavin' , Jo Dee Messina","It's All About You (Not About Me) , Tracie Spencer","It's All About You (Not About Me) , Tracie Spencer","God Must Have Spent A Little More Time On You , Alabama Featuring 'N Sync","Black Balloon , Goo Goo Dolls","Better Days (And The Bottom Drops Out) , Citizen King","Better Days (And The Bottom Drops Out) , Citizen King","What Ya Want , EVE & Nokio","Jamboree , Naughty By Nature Featuring Zhane","Jamboree , Naughty By Nature Featuring Zhane","Back At One , Brian McKnight","Last Kiss , Pearl Jam","(You Drive Me) Crazy , Britney Spears","(You Drive Me) Crazy , Britney Spears","I Love You , Martina McBride","I Love You , Martina McBride","I Love You , Martina McBride","I Love You , Martina McBride","Larger Than Life , Backstreet Boys","She's All I Ever Had , Ricky Martin","She's All I Ever Had , Ricky Martin","Gotta Man , Eve","All Star , Smash Mouth","All Star , Smash Mouth","15 Minutes , Marc Nelson","Big Deal , LeAnn Rimes","Blue (Da Ba Dee) , Eiffel 65","Blue (Da Ba Dee) , Eiffel 65","Dancin' , Guy","Stay The Night , IMx"
29,"Pushin' Weight , Ice Cube Featuring Mr. Short Khop","My Favorite Mistake , Sheryl Crow","(God Must Have Spent) A Little More Time On You , 'N Sync","(God Must Have Spent) A Little More Time On You , 'N Sync","Too Close , Next","Inside Out , Eve 6","Love Like This , Faith Evans","Love Like This , Faith Evans","From This Moment On , Shania Twain","Doo Wop (That Thing) , Lauryn Hill","Doo Wop (That Thing) , Lauryn Hill","Back 2 Good , matchbox 20","Back 2 Good , matchbox 20","If You (Lovin' Me) , Silk","If You (Lovin' Me) , Silk","Jumper , Third Eye Blind","What It's Like , Everlast","What It's Like , Everlast","What It's Like , Everlast","Save Tonight , Eagle-Eye Cherry","One More Try , Divine","One More Try , Divine","Back 2 Good , matchbox 20","Ex-Factor , Lauryn Hill","Ex-Factor , Lauryn Hill","Ex-Factor , Lauryn Hill","We Like To Party! , Vengaboys","We Like To Party! , Vengaboys","We Like To Party! , Vengaboys","Write This Down , George Strait","Two Teardrops , Steve Wariner","Two Teardrops , Steve Wariner","If You (Lovin' Me) , Silk","Did You Ever Think , R. Kelly","Write This Down , George Strait","Write This Down , George Strait","Write This Down , George Strait","Write This Down , George Strait","Write This Down , George Strait","Please Remember Me , Tim McGraw","Lesson In Leavin' , Jo Dee Messina","Lesson In Leavin' , Jo Dee Messina","Lesson In Leavin' , Jo Dee Messina","808 , Blaque","God Must Have Spent A Little More Time On You , Alabama Featuring 'N Sync","God Must Have Spent A Little More Time On You , Alabama Featuring 'N Sync","Out Of My Head , Fastball","Lesson In Leavin' , Jo Dee Messina","Fortunate , Maxwell","Fortunate , Maxwell","Heartbreaker , Mariah Carey Featuring Jay-Z","Jigga My N**** , JAY-Z","Jigga My N**** , JAY-Z","Tell Me It's Real , K-Ci & JoJo","Never Gonna Let You Go , Faith Evans","I Want It All , Warren G Featuring Mack 10","I Want It All , Warren G Featuring Mack 10","Larger Than Life , Backstreet Boys","I Want It That Way , Backstreet Boys","I Want It That Way , Backstreet Boys","Larger Than Life , Backstreet Boys","Vivrant Thing , Q-Tip","Music Of My Heart , 'N Sync & Gloria Estefan","Music Of My Heart , 'N Sync & Gloria Estefan","If You Love Me , Mint Condition","If You Love Me , Mint Condition","If You Love Me , Mint Condition","Larger Than Life , Backstreet Boys","Learn To Fly , Foo Fighters","He Didn't Have To Be , Brad Paisley","He Didn't Have To Be , Brad Paisley","That's The Way It Is , Celine Dion","Don't Say You Love Me , M2M"
30,"These Are The Times , Dru Hill","These Are The Times , Dru Hill","Angel Of Mine , Monica","Angel Of Mine , Monica","Inside Out , Eve 6","Every Morning , Sugar Ray","When A Woman's Fed Up , R. Kelly","When A Woman's Fed Up , R. Kelly","Love Like This , Faith Evans","Ghetto Cowboy , Mo Thugs Family Featuring Bone Thugs-N-Harmony","Ghetto Cowboy , Mo Thugs Family Featuring Bone Thugs-N-Harmony","Can I Get A... , Jay-Z Featuring Amil (Of Major Coinz) & Ja","When You Believe , Whitney Houston & Mariah Carey","Fly Away , Lenny Kravitz","Fly Away , Lenny Kravitz","Fly Away , Lenny Kravitz","Back 2 Good , matchbox 20","Back 2 Good , matchbox 20","Back 2 Good , matchbox 20","How Forever Feels , Kenny Chesney","These Are The Times , Dru Hill","These Are The Times , Dru Hill","Ex-Factor , Lauryn Hill","Save Tonight , Eagle-Eye Cherry","Save Tonight , Eagle-Eye Cherry","You , Jesse Powell","Almost Doesn't Count , Brandy","Ex-Factor , Lauryn Hill","Ex-Factor , Lauryn Hill","...Baby One More Time , Britney Spears","You Won't Ever Be Lonely , Andy Griggs","You Won't Ever Be Lonely , Andy Griggs","Two Teardrops , Steve Wariner","If You (Lovin' Me) , Silk","Tell Me It's Real , K-Ci & JoJo","Tell Me It's Real , K-Ci & JoJo","Tell Me It's Real , K-Ci & JoJo","Give It To You , Jordan Knight","Give It To You , Jordan Knight","Lesson In Leavin' , Jo Dee Messina","God Must Have Spent A Little More Time On You , Alabama Featuring 'N Sync","God Must Have Spent A Little More Time On You , Alabama Featuring 'N Sync","God Must Have Spent A Little More Time On You , Alabama Featuring 'N Sync","God Must Have Spent A Little More Time On You , Alabama Featuring 'N Sync","No Scrubs , TLC","No Scrubs , TLC","Beautiful Stranger , Madonna","What Ya Want , EVE & Nokio","What Ya Want , EVE & Nokio","What Ya Want , EVE & Nokio","Steal My Sunshine , Len","Something Like That , Tim McGraw","Something Like That , Tim McGraw","What Ya Want , EVE & Nokio","Vivrant Thing , Q-Tip","Vivrant Thing , Q-Tip","Vivrant Thing , Q-Tip","Something Like That , Tim McGraw","U Know What's Up , Donell Jones","U Know What's Up , Donell Jones","She's So High , Tal Bachman","Man! I Feel Like A Woman! , Shania Twain","I Knew I Loved You , Savage Garden","I Knew I Loved You , Savage Garden","Man! I Feel Like A Woman! , Shania Twain","Stay The Night , IMx","Stay The Night , IMx","I Love You , Martina McBride","When I Said I Do , Clint Black","When I Said I Do , Clint Black","When I Said I Do , Clint Black","He Didn't Have To Be , Brad Paisley","Where My Girls At? , 702"
31,"Thank U , Alanis Morissette","Inside Out , Eve 6","Touch It , Monifah","Touch It , Monifah","Changes , 2Pac","This Kiss , Faith Hill","Iris , Goo Goo Dolls","Iris , Goo Goo Dolls","I Will Get There , Boyz II Men","Fly Away , Lenny Kravitz","Fly Away , Lenny Kravitz","Ghetto Cowboy , Mo Thugs Family Featuring Bone Thugs-N-Harmony","Ghetto Cowboy , Mo Thugs Family Featuring Bone Thugs-N-Harmony","I'm Not Ready , Keith Sweat","I'm Not Ready , Keith Sweat","When A Woman's Fed Up , R. Kelly","Faded Pictures , Case & Joe","Faded Pictures , Case & Joe","How Forever Feels , Kenny Chesney","I'm Not Ready , Keith Sweat","Back 2 Good , matchbox 20","Back 2 Good , matchbox 20","Livin' La Vida Loca , Ricky Martin","How Forever Feels , Kenny Chesney","How Forever Feels , Kenny Chesney","How Forever Feels , Kenny Chesney","C'est La Vie , B*Witched","Wild Wild West , Will Smith Featuring Dru Hill & Kool Mo Dee","Wild Wild West , Will Smith Featuring Dru Hill & Kool Mo Dee","Angel , Sarah McLachlan","It's Not Right But It's Okay , Whitney Houston","It's Not Right But It's Okay , Whitney Houston","What's It Gonna Be?! , Busta Rhymes Featuring Janet","I Will Remember You (Live) , Sarah McLachlan","Did You Ever Think , R. Kelly","Did You Ever Think , R. Kelly","Believe , Cher","Who Dat , JT Money Featuring Sole","Who Dat , JT Money Featuring Sole","Write This Down , George Strait","Every Morning , Sugar Ray","Amazed , Lonestar","Amazed , Lonestar","Better Days (And The Bottom Drops Out) , Citizen King","Spend My Life With You , Eric Benet Featuring Tamia","Spend My Life With You , Eric Benet Featuring Tamia","What Ya Want , EVE & Nokio","God Must Have Spent A Little More Time On You , Alabama Featuring 'N Sync","Amazed , Lonestar","Amazed , Lonestar","I Will Remember You (Live) , Sarah McLachlan","What Ya Want , EVE & Nokio","What Ya Want , EVE & Nokio","Vivrant Thing , Q-Tip","Out Of My Head , Fastball","If You Had My Love , Jennifer Lopez","If You Had My Love , Jennifer Lopez","So Anxious , Ginuwine","Something Like That , Tim McGraw","Something Like That , Tim McGraw","Spend My Life With You , Eric Benet Featuring Tamia","There She Goes , Sixpence None The Richer","Black Balloon , Goo Goo Dolls","Black Balloon , Goo Goo Dolls","Will 2K , Will Smith Featuring K-Ci","Meet Virginia , Train","Meet Virginia , Train","Learn To Fly , Foo Fighters","Genie In A Bottle , Christina Aguilera","He Can't Love U , Jagged Edge","He Can't Love U , Jagged Edge","Satisfy You , Puff Daddy Featuring R. Kelly","Mambo No. 5 (A Little Bit Of...) , Lou Bega"
